"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-9046","PA14_05220-PA14_05230","PA14_05230",456745,457929,1,"","DOOR",18988623
"operon-9047","pyrR-pyrB-pyrC","PA14_05250",458157,459428,-1,"pyrC","DOOR",18988623
"operon-9047","pyrR-pyrB-pyrC","PA14_05260",459425,460429,-1,"pyrB","DOOR",18988623
"operon-9047","pyrR-pyrB-pyrC","PA14_05270",460453,460965,-1,"pyrR","DOOR",18988623
"operon-9048","gshB-PA14_05300-PA14_05290-yqgF","PA14_05280",461077,461511,-1,"yqgF","DOOR",18988623
"operon-9048","gshB-PA14_05300-PA14_05290-yqgF","PA14_05290",461511,462080,-1,"","DOOR",18988623
"operon-9048","gshB-PA14_05300-PA14_05290-yqgF","PA14_05300",462129,463088,-1,"","DOOR",18988623
"operon-9048","gshB-PA14_05300-PA14_05290-yqgF","PA14_05310",463169,464122,-1,"gshB","DOOR",18988623
"operon-9049","pilG-pilH-pilI","PA14_05320",464377,464784,1,"pilG","DOOR",18988623
"operon-9049","pilG-pilH-pilI","PA14_05330",464831,465196,1,"pilH","DOOR",18988623
"operon-9049","pilG-pilH-pilI","PA14_05340",465247,465783,1,"pilI","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05360",465868,467916,1,"pilJ","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05380",467977,468852,1,"pilK","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05390",468864,476294,1,"chpA","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05400",476287,477318,1,"","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05410",477315,477821,1,"","DOOR",18988623
"operon-9050","pilJ-pilK-chpA-PA14_05400-PA14_05410-PA14_05420","PA14_05420",477829,478623,1,"","DOOR",18988623
"operon-9051","bioA-PA14_05450-PA14_05440","PA14_05440",479319,480734,-1,"","DOOR",18988623
"operon-9051","bioA-PA14_05450-PA14_05440","PA14_05450",480769,481491,-1,"","DOOR",18988623
"operon-9051","bioA-PA14_05450-PA14_05440","PA14_05460",481584,482987,-1,"bioA","DOOR",18988623
"operon-9052","PA14_05500-PA14_05510","PA14_05500",484832,485401,1,"","DOOR",18988623
"operon-9052","PA14_05500-PA14_05510","PA14_05510",485413,485988,1,"","DOOR",18988623
"operon-9053","mexA-mexB-oprM","PA14_05530",486775,487926,1,"mexA","DOOR",18988623
"operon-9053","mexA-mexB-oprM","PA14_05540",487942,491082,1,"mexB","DOOR",18988623
"operon-9053","mexA-mexB-oprM","PA14_05550",491084,492541,1,"oprM","DOOR",18988623
"operon-9054","sahH-PA14_05600-metF","PA14_05590",495947,496819,-1,"metF","DOOR",18988623
"operon-9054","sahH-PA14_05600-metF","PA14_05600",496862,497416,-1,"","DOOR",18988623
"operon-9054","sahH-PA14_05600-metF","PA14_05620",497457,498866,-1,"sahH","DOOR",18988623
"operon-9055","PA14_05640-PA14_05650-PA14_05660","PA14_05640",499715,501907,1,"","DOOR",18988623
"operon-9055","PA14_05640-PA14_05650-PA14_05660","PA14_05650",501918,503396,1,"","DOOR",18988623
"operon-9055","PA14_05640-PA14_05650-PA14_05660","PA14_05660",503481,504101,1,"","DOOR",18988623
"operon-9056","codB-codA","PA14_05690",504138,505409,-1,"codA","DOOR",18988623
"operon-9056","codB-codA","PA14_05700",505399,506649,-1,"codB","DOOR",18988623
"operon-9057","PA14_05750-PA14_05740","PA14_05740",506831,508108,-1,"","DOOR",18988623
"operon-9057","PA14_05750-PA14_05740","PA14_05750",508105,509472,-1,"","DOOR",18988623
"operon-9058","PA14_05790-amaB","PA14_05790",511622,513112,1,"","DOOR",18988623
"operon-9058","PA14_05790-amaB","PA14_05810",513171,514454,1,"amaB","DOOR",18988623
"operon-9059","PA14_05880-PA14_05890","PA14_05880",520909,522240,1,"","DOOR",18988623
"operon-9059","PA14_05880-PA14_05890","PA14_05890",522237,523031,1,"","DOOR",18988623
"operon-9060","PA14_06040-creB-creC","PA14_06040",535279,535983,1,"","DOOR",18988623
"operon-9060","PA14_06040-creB-creC","PA14_06060",536068,536757,1,"creB","DOOR",18988623
"operon-9060","PA14_06040-creB-creC","PA14_06070",536757,538181,1,"creC","DOOR",18988623
"operon-9061","creD-PA14_06090","PA14_06080",538283,539641,1,"creD","DOOR",18988623
"operon-9061","creD-PA14_06090","PA14_06090",539691,539993,1,"","DOOR",18988623
"operon-9062","PA14_06130-PA14_06120","PA14_06120",540138,540758,-1,"","DOOR",18988623
"operon-9062","PA14_06130-PA14_06120","PA14_06130",540777,541727,-1,"","DOOR",18988623
"operon-9063","PA14_06180-PA14_06170","PA14_06170",545340,546311,-1,"","DOOR",18988623
"operon-9063","PA14_06180-PA14_06170","PA14_06180",546308,546826,-1,"","DOOR",18988623
"operon-9064","PA14_06200-PA14_06210","PA14_06200",547884,548288,1,"","DOOR",18988623
"operon-9064","PA14_06200-PA14_06210","PA14_06210",548338,548907,1,"","DOOR",18988623
"operon-9065","PA14_06270-PA14_06280","PA14_06270",553627,554424,1,"","DOOR",18988623
"operon-9065","PA14_06270-PA14_06280","PA14_06280",554467,554910,1,"","DOOR",18988623
"operon-9066","PA14_06300-PA14_06310","PA14_06300",557442,557885,1,"","DOOR",18988623
"operon-9066","PA14_06300-PA14_06310","PA14_06310",557917,558432,1,"","DOOR",18988623
"operon-9067","PA14_06340-PA14_06330","PA14_06330",560220,561194,-1,"","DOOR",18988623
"operon-9067","PA14_06340-PA14_06330","PA14_06340",561256,562014,-1,"","DOOR",18988623
"operon-9068","PA14_06360-PA14_06350","PA14_06350",562082,562402,-1,"","DOOR",18988623
"operon-9068","PA14_06360-PA14_06350","PA14_06360",562444,563169,-1,"","DOOR",18988623
"operon-9069","PA14_06400-PA14_06390","PA14_06390",563308,563601,-1,"","DOOR",18988623
"operon-9069","PA14_06400-PA14_06390","PA14_06400",563655,564581,-1,"","DOOR",18988623
"operon-9070","PA14_06430-PA14_06450-PA14_06460-PA14_06480","PA14_06430",565534,565782,1,"","DOOR",18988623
"operon-9070","PA14_06430-PA14_06450-PA14_06460-PA14_06480","PA14_06450",565793,567169,1,"","DOOR",18988623
"operon-9070","PA14_06430-PA14_06450-PA14_06460-PA14_06480","PA14_06460",567171,568049,1,"","DOOR",18988623
"operon-9070","PA14_06430-PA14_06450-PA14_06460-PA14_06480","PA14_06480",568039,569016,1,"","DOOR",18988623
"operon-9071","bioB-bioF-PA14_06530-PA14_06540-bioD","PA14_06500",569617,570675,1,"bioB","DOOR",18988623
"operon-9071","bioB-bioF-PA14_06530-PA14_06540-bioD","PA14_06510",570781,571986,1,"bioF","DOOR",18988623
"operon-9071","bioB-bioF-PA14_06530-PA14_06540-bioD","PA14_06530",571979,572701,1,"","DOOR",18988623
"operon-9071","bioB-bioF-PA14_06530-PA14_06540-bioD","PA14_06540",572694,573518,1,"","DOOR",18988623
"operon-9071","bioB-bioF-PA14_06530-PA14_06540-bioD","PA14_06570",573522,574208,1,"bioD","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06650",581088,582569,-1,"nirN","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06660",582560,583399,-1,"nirE","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06670",583410,584573,-1,"nirJ","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06680",584567,585082,-1,"nirH","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06690",585057,585500,-1,"nirG","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06700",585493,586017,-1,"nirL","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06710",586014,586466,-1,"","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06720",586475,587653,-1,"nirF","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06730",587650,588009,-1,"nirC","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06740",588006,588320,-1,"nirM","DOOR",18988623
"operon-9072","nirS-nirM-nirC-nirF-PA14_06710-nirL-nirG-nirH-nirJ-nirE-nirN","PA14_06750",588371,590077,-1,"nirS","DOOR",18988623
"operon-9073","nirQ-PA14_06790-PA14_06800","PA14_06770",590293,591075,1,"nirQ","DOOR",18988623
"operon-9073","nirQ-PA14_06790-PA14_06800","PA14_06790",591110,591637,1,"","DOOR",18988623
"operon-9073","nirQ-PA14_06790-PA14_06800","PA14_06800",591645,591902,1,"","DOOR",18988623
"operon-9074","norC-norB-PA14_06840","PA14_06810",591992,592432,1,"norC","DOOR",18988623
"operon-9074","norC-norB-PA14_06840","PA14_06830",592432,593829,1,"norB","DOOR",18988623
"operon-9074","norC-norB-PA14_06840","PA14_06840",593831,595669,1,"","DOOR",18988623
"operon-9075","dnr-PA14_06860","PA14_06860",595676,595870,-1,"","DOOR",18988623
"operon-9075","dnr-PA14_06860","PA14_06870",595954,596637,-1,"dnr","DOOR",18988623
"operon-9076","PA14_06890-PA14_06900-PA14_06920-PA14_06930","PA14_06890",597970,598671,1,"","DOOR",18988623
"operon-9076","PA14_06890-PA14_06900-PA14_06920-PA14_06930","PA14_06900",598668,598904,1,"","DOOR",18988623
"operon-9076","PA14_06890-PA14_06900-PA14_06920-PA14_06930","PA14_06920",598897,600078,1,"","DOOR",18988623
"operon-9076","PA14_06890-PA14_06900-PA14_06920-PA14_06930","PA14_06930",600078,600794,1,"","DOOR",18988623
"operon-9077","PA14_06960-PA14_06970","PA14_06960",603247,604536,1,"","DOOR",18988623
"operon-9077","PA14_06960-PA14_06970","PA14_06970",604554,605108,1,"","DOOR",18988623
"operon-9078","PA14_06990-PA14_06980","PA14_06980",605219,606244,-1,"","DOOR",18988623
"operon-9078","PA14_06990-PA14_06980","PA14_06990",606248,606856,-1,"","DOOR",18988623
"operon-9079","PA14_07010-PA14_07020","PA14_07010",607682,608512,1,"","DOOR",18988623
"operon-9079","PA14_07010-PA14_07020","PA14_07020",608582,608968,1,"","DOOR",18988623
"operon-9080","PA14_07110-metK","PA14_07090",613682,614872,-1,"metK","DOOR",18988623
"operon-9080","PA14_07110-metK","PA14_07110",614888,615889,-1,"","DOOR",18988623
"operon-9081","tktA-PA14_07140","PA14_07130",616135,618132,1,"tktA","DOOR",18988623
"operon-9081","tktA-PA14_07140","PA14_07140",618132,619196,1,"","DOOR",18988623
"operon-9082","epd-pgk-PA14_07200","PA14_07170",620189,621250,1,"epd","DOOR",18988623
"operon-9082","epd-pgk-PA14_07200","PA14_07190",621256,622419,1,"pgk","DOOR",18988623
"operon-9082","epd-pgk-PA14_07200","PA14_07200",622492,622692,1,"","DOOR",18988623
"operon-9083","fda-PA14_07240","PA14_07230",623313,624377,1,"fda","DOOR",18988623
"operon-9083","fda-PA14_07240","PA14_07240",624443,624925,1,"","DOOR",18988623
"operon-9084","PA14_07290-PA14_07300","PA14_07290",627637,628125,1,"","DOOR",18988623
"operon-9084","PA14_07290-PA14_07300","PA14_07300",628151,629305,1,"","DOOR",18988623
"operon-9085","PA14_07420-PA14_07410-PA14_07400-PA14_07380","PA14_07380",632869,633327,-1,"","DOOR",18988623
"operon-9085","PA14_07420-PA14_07410-PA14_07400-PA14_07380","PA14_07400",633343,633813,-1,"","DOOR",18988623
"operon-9085","PA14_07420-PA14_07410-PA14_07400-PA14_07380","PA14_07410",633827,634174,-1,"","DOOR",18988623
"operon-9085","PA14_07420-PA14_07410-PA14_07400-PA14_07380","PA14_07420",634164,634778,-1,"","DOOR",18988623
"operon-9086","rpsU-PA14_07550","PA14_07550",651201,651650,-1,"","DOOR",18988623
"operon-9086","rpsU-PA14_07550","PA14_07560",651720,651935,-1,"rpsU","DOOR",18988623
"operon-9087","folB-PA14_07600","PA14_07590",653893,654246,1,"folB","DOOR",18988623
"operon-9087","folB-PA14_07600","PA14_07600",654237,654779,1,"","DOOR",18988623
"operon-9088","PA14_07630-cca","PA14_07620",654752,655984,-1,"cca","DOOR",18988623
"operon-9088","PA14_07630-cca","PA14_07630",656028,656534,-1,"","DOOR",18988623
"operon-9089","PA14_07680-PA14_07660-PA14_07650","PA14_07650",656629,658182,-1,"","DOOR",18988623
"operon-9089","PA14_07680-PA14_07660-PA14_07650","PA14_07660",658179,659450,-1,"","DOOR",18988623
"operon-9089","PA14_07680-PA14_07660-PA14_07650","PA14_07680",659551,661473,-1,"","DOOR",18988623
"operon-9090","ksgA-apaG-apaH-glpE","PA14_07690",661752,662084,-1,"glpE","DOOR",18988623
"operon-9090","ksgA-apaG-apaH-glpE","PA14_07700",662128,662979,-1,"apaH","DOOR",18988623
"operon-9090","ksgA-apaG-apaH-glpE","PA14_07710",662979,663359,-1,"apaG","DOOR",18988623
"operon-9090","ksgA-apaG-apaH-glpE","PA14_07730",663396,664202,-1,"ksgA","DOOR",18988623
"operon-9091","ostA-surA-pdxA","PA14_07740",664318,665304,-1,"pdxA","DOOR",18988623
"operon-9091","ostA-surA-pdxA","PA14_07760",665301,666593,-1,"surA","DOOR",18988623
"operon-9091","ostA-surA-pdxA","PA14_07770",666574,669348,-1,"ostA","DOOR",18988623
"operon-9092","PA14_07780-PA14_07790-PA14_07800","PA14_07780",669475,670491,1,"","DOOR",18988623
"operon-9092","PA14_07780-PA14_07790-PA14_07800","PA14_07790",670488,671162,1,"","DOOR",18988623
"operon-9092","PA14_07780-PA14_07790-PA14_07800","PA14_07800",671164,671922,1,"","DOOR",18988623
"operon-9093","PA14_07820-PA14_07840","PA14_07820",673136,675529,1,"","DOOR",18988623
"operon-9093","PA14_07820-PA14_07840","PA14_07840",675575,676207,1,"","DOOR",18988623
"operon-9094","PA14_07860-PA14_07870","PA14_07860",677604,678713,1,"","DOOR",18988623
"operon-9094","PA14_07860-PA14_07870","PA14_07870",678769,679815,1,"","DOOR",18988623
"operon-9095","PA14_07890-PA14_07900","PA14_07890",679930,681177,1,"","DOOR",18988623
"operon-9095","PA14_07890-PA14_07900","PA14_07900",681283,682113,1,"","DOOR",18988623
"operon-9096","rpe-PA14_07930-trpE","PA14_07910",682237,682911,1,"rpe","DOOR",18988623
"operon-9096","rpe-PA14_07930-trpE","PA14_07930",682911,683729,1,"","DOOR",18988623
"operon-9096","rpe-PA14_07930-trpE","PA14_07940",683802,685280,1,"trpE","DOOR",18988623
"operon-9097","PA14_07970-PA14_07980","PA14_07970",687109,687309,1,"","DOOR",18988623
"operon-9097","PA14_07970-PA14_07980","PA14_07980",687357,687716,1,"","DOOR",18988623
"operon-9098","PA14_07990-PA14_08000-PA14_08010","PA14_07990",688080,688529,1,"","DOOR",18988623
"operon-9098","PA14_07990-PA14_08000-PA14_08010","PA14_08000",688551,689066,1,"","DOOR",18988623
"operon-9098","PA14_07990-PA14_08000-PA14_08010","PA14_08010",689063,689620,1,"","DOOR",18988623
"operon-9099","PA14_08020-PA14_08030-PA14_08040-PA14_08050-PA14_08060","PA14_08020",689773,690099,1,"","DOOR",18988623
"operon-9099","PA14_08020-PA14_08030-PA14_08040-PA14_08050-PA14_08060","PA14_08030",690096,690983,1,"","DOOR",18988623
"operon-9099","PA14_08020-PA14_08030-PA14_08040-PA14_08050-PA14_08060","PA14_08040",690976,691509,1,"","DOOR",18988623
"operon-9099","PA14_08020-PA14_08030-PA14_08040-PA14_08050-PA14_08060","PA14_08050",691511,693586,1,"","DOOR",18988623
"operon-9099","PA14_08020-PA14_08030-PA14_08040-PA14_08050-PA14_08060","PA14_08060",693583,694041,1,"","DOOR",18988623
"operon-9100","PA14_08070-PA14_08090-PA14_08100-PA14_08110","PA14_08070",694084,695244,1,"","DOOR",18988623
"operon-9100","PA14_08070-PA14_08090-PA14_08100-PA14_08110","PA14_08090",695257,695760,1,"","DOOR",18988623
"operon-9100","PA14_08070-PA14_08090-PA14_08100-PA14_08110","PA14_08100",695775,696119,1,"","DOOR",18988623
"operon-9100","PA14_08070-PA14_08090-PA14_08100-PA14_08110","PA14_08110",696088,696198,1,"","DOOR",18988623
"operon-9101","PA14_08120-PA14_08130-PA14_08140","PA14_08120",696289,698526,1,"","DOOR",18988623
"operon-9101","PA14_08120-PA14_08130-PA14_08140","PA14_08130",698536,699408,1,"","DOOR",18988623
"operon-9101","PA14_08120-PA14_08130-PA14_08140","PA14_08140",699383,699589,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08150",699647,700636,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08160",700669,701298,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08180",701295,701657,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08190",701654,701911,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08200",701926,702213,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08210",702227,702721,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08220",702733,703080,1,"","DOOR",18988623
"operon-9102","PA14_08150-PA14_08160-PA14_08180-PA14_08190-PA14_08200-PA14_08210-PA14_08220-PA14_08230","PA14_08230",703110,703364,1,"","DOOR",18988623
"operon-9103","PA14_08240-PA14_08250-PA14_08260-PA14_08270-PA14_08280","PA14_08240",703411,705246,1,"","DOOR",18988623
"operon-9103","PA14_08240-PA14_08250-PA14_08260-PA14_08270-PA14_08280","PA14_08250",705239,705580,1,"","DOOR",18988623
"operon-9103","PA14_08240-PA14_08250-PA14_08260-PA14_08270-PA14_08280","PA14_08260",705588,706283,1,"","DOOR",18988623
"operon-9103","PA14_08240-PA14_08250-PA14_08260-PA14_08270-PA14_08280","PA14_08270",706286,707056,1,"","DOOR",18988623
"operon-9103","PA14_08240-PA14_08250-PA14_08260-PA14_08270-PA14_08280","PA14_08280",707111,707713,1,"","DOOR",18988623
"operon-9104","PA14_08310-PA14_08320-PA14_08330","PA14_08310",712461,713513,1,"","DOOR",18988623
"operon-9104","PA14_08310-PA14_08320-PA14_08330","PA14_08320",713513,713815,1,"","DOOR",18988623
"operon-9104","PA14_08310-PA14_08320-PA14_08330","PA14_08330",713812,714042,1,"","DOOR",18988623
"operon-9105","trpG-trpD-trpC","PA14_08340",714461,715066,1,"trpG","DOOR",18988623
"operon-9105","trpG-trpD-trpC","PA14_08350",715068,716117,1,"trpD","DOOR",18988623
"operon-9105","trpG-trpD-trpC","PA14_08360",716114,716950,1,"trpC","DOOR",18988623
"operon-9106","PA14_08420-PA14_08400","PA14_08400",719519,720166,-1,"","DOOR",18988623
"operon-9106","PA14_08420-PA14_08400","PA14_08420",720266,720604,-1,"","DOOR",18988623
"operon-9107","PA14_08450-PA14_08440","PA14_08440",722204,723004,-1,"","DOOR",18988623
"operon-9107","PA14_08450-PA14_08440","PA14_08450",723065,724147,-1,"","DOOR",18988623
"operon-9108","PA14_08470-PA14_08460","PA14_08460",724269,725237,-1,"","DOOR",18988623
"operon-9108","PA14_08470-PA14_08460","PA14_08470",725254,725676,-1,"","DOOR",18988623
"operon-9109","argC-PA14_08490-PA14_08500","PA14_08480",725967,727001,1,"argC","DOOR",18988623
"operon-9109","argC-PA14_08490-PA14_08500","PA14_08490",727001,727720,1,"","DOOR",18988623
"operon-9109","argC-PA14_08490-PA14_08500","PA14_08500",727721,728143,1,"","DOOR",18988623
"operon-9110","PA14_08540-anmK","PA14_08520",728625,729716,-1,"anmK","DOOR",18988623
"operon-9110","PA14_08540-anmK","PA14_08540",729719,731062,-1,"","DOOR",18988623
"operon-9111","PA14_08570-PA14_08580-PA14_08590","PA14_08570",733095,734620,1,"","DOOR",18988623
"operon-9111","PA14_08570-PA14_08580-PA14_08590","PA14_08580",734686,734759,1,"","DOOR",18988623
"operon-9111","PA14_08570-PA14_08580-PA14_08590","PA14_08590",734791,734863,1,"","DOOR",18988623
"operon-9112","birA-PA14_08630-PA14_08640","PA14_08620",738405,739343,1,"birA","DOOR",18988623
"operon-9112","birA-PA14_08630-PA14_08640","PA14_08630",739340,740086,1,"","DOOR",18988623
"operon-9112","birA-PA14_08630-PA14_08640","PA14_08640",740095,740799,1,"","DOOR",18988623
"operon-9113","PA14_08650-PA14_08660-PA14_08670","PA14_08650",740947,741028,1,"","DOOR",18988623
"operon-9113","PA14_08650-PA14_08660-PA14_08670","PA14_08660",741058,741128,1,"","DOOR",18988623
"operon-9113","PA14_08650-PA14_08660-PA14_08670","PA14_08670",741151,741223,1,"","DOOR",18988623
"operon-9114","PA14_08690-secE-nusG","PA14_08690",742560,742632,1,"","DOOR",18988623
"operon-9114","PA14_08690-secE-nusG","PA14_08695",742681,743049,1,"secE","DOOR",18988623
"operon-9114","PA14_08690-secE-nusG","PA14_08710",743059,743592,1,"nusG","DOOR",18988623
"operon-9115","rplK-rplA","PA14_08720",743709,744140,1,"rplK","DOOR",18988623
"operon-9115","rplK-rplA","PA14_08730",744140,744835,1,"rplA","DOOR",18988623
"operon-9116","rpoB-rpoC","PA14_08760",746203,750276,1,"rpoB","DOOR",18988623
"operon-9116","rpoB-rpoC","PA14_08780",750342,754541,1,"rpoC","DOOR",18988623
"operon-9117","rpsG-fusA1-tufA","PA14_08810",755164,755634,1,"rpsG","DOOR",18988623
"operon-9117","rpsG-fusA1-tufA","PA14_08820",755665,757785,1,"fusA1","DOOR",18988623
"operon-9117","rpsG-fusA1-tufA","PA14_08830",757816,759009,1,"tufA","DOOR",18988623
"operon-9118","rplC-rplD-rplW-rplB","PA14_08850",759559,760194,1,"rplC","DOOR",18988623
"operon-9118","rplC-rplD-rplW-rplB","PA14_08860",760208,760810,1,"rplD","DOOR",18988623
"operon-9118","rplC-rplD-rplW-rplB","PA14_08870",760807,761106,1,"rplW","DOOR",18988623
"operon-9118","rplC-rplD-rplW-rplB","PA14_08880",761118,761939,1,"rplB","DOOR",18988623
"operon-9119","rpsS-rplV-rpsC-rplP-rpmC-rpsQ-rplN-rplX-rplE-rpsN","PA14_08890",761956,762231,1,"rpsS","DOOR",18988623
"operon-9119","rpsS-rplV-rpsC-rplP-rpmC-rpsQ-rplN-rplX-rplE-rpsN","PA14_08900",762244,762576,1,"rplV","DOOR",18988623
"operon-9119","rpsS-rplV-rpsC-rplP-rpmC-rpsQ-rplN-rplX-rplE-rpsN","PA14_08910",762589,763275,1,"rpsC","DOOR",18988623
"operon-9119","rpsS-rplV-rpsC-rplP-rpmC-rpsQ-rplN-rplX-rplE-rpsN","PA14_08920",763287,763700,1,"rplP","DOOR",18988623
