PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA5427	PA14_71630	0.5030272166570553	0.0	adhA	most stable	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA3895	PA14_13510	0.30487199497514594	1.92296368687234e-115			[]
PA4648	PA14_61500	0.4776752863288079	4.3859901839107946e-303	cupE1		[]
PA1251	PA14_48030	0.38711418754078	8.827647381534423e-191			[]
PA4372	PA14_56850	0.3717230995401167	6.396550234848097e-175			[]
PA3756	PA14_15840	0.4425039293379984	2.3356521177364203e-255			[]
PA4693	PA14_62120	0.3652952166255888	1.5085405149664098e-168	pssA		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA0896	PA14_52700	0.34365353700168866	3.825690026629845e-148	aruF		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA1133	PA14_49730	0.22407838766623664	7.446249323318407e-62			[]
PA2489	PA14_32450	0.27050635561495395	2.3700930471435403e-90			[]
PA3400	PA14_20110	0.3786447788968436	6.017964079091008e-182			['KEGG-Module-M00254: ABC-2 type transport system']
PA2077	PA14_37650	0.3884405656366408	3.456125386630338e-192			[]
PA0998	PA14_51410	0.28011289482466145	5.178425559902934e-97	pqsC		[]
PA2829	PA14_27490	0.30506405290552524	1.360624657374732e-115			[]
PA4537	PA14_58860	0.37955253546023776	7.001025191423444e-183			[]
PA5248	PA14_69300	0.36325722540900346	1.4747225670613925e-166			[]
PA2863	PA14_27090	0.2789618240933163	3.361345975284641e-96	lipH		[]
PA1771	PA14_41650	0.4294221742154862	5.421459855610013e-239	estX		[]
PA1330	PA14_47060	0.2567070098305544	2.9911771462922455e-81			[]
PA4021	PA14_11830	0.4408180281239144	3.297352912250242e-253			[]
PA1541	PA14_44520	0.3799430994555428	2.7686255167491486e-183			[]
PA4354	PA14_56620	0.21054488876250715	1.167163715086191e-54			[]
PA5383	PA14_71100	0.06591098976664414	1.4025447819127058e-06		least stable	[]
PA2837	PA14_27410	0.3123494273801898	2.241891049313798e-121			[]
PA0017	PA14_00180	0.4232877542224448	1.456380856589136e-231			[]
PA4497	PA14_58360	0.3533450559293277	4.3957643256602716e-157	dppA2		[]
PA3495	PA14_18880	0.5069838952459277	0.0	nth	most stable	['KEGG-Pathway-pae03410: Base excision repair']
PA0346	PA14_04530	0.1891003311756263	3.0149030958516983e-44		least stable	[]
PA3813	PA14_14740	0.4278019155358567	5.144596826256034e-237	iscU		[]
PA4310	PA14_56010	0.42814154430177737	1.9851419113954758e-237	pctB		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA1846	PA14_40640	0.4202619466213571	5.905535855257914e-228	cti		[]
PA5289	PA14_69820	0.4266449072661346	1.3081591541539924e-235			[]
PA3760	PA14_15790	0.2529338196552451	7.41360600222673e-79			[]
PA0025	PA14_00290	0.3568939225248624	1.9489259232313756e-160	aroE		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA4183	PA14_09780	0.2548601716532234	4.494988510746476e-80			[]
PA5159	PA14_68130	0.3179432112380111	6.277973251639347e-126			[]
PA0808	PA14_53810	0.27722841300482665	5.52646171390727e-95			[]
PA2175	PA14_36460	0.4421828946375358	6.007726889211767e-255			[]
PA4719	PA14_62440	0.5621353214784199	0.0		most stable	[]
PA3385	PA14_20290	0.4020558513925229	5.156965635552663e-207	amrZ		[]
PA4136	PA14_10470	0.33434738038832	7.447799476228852e-140			[]
PA3324	PA14_21050	0.2254183269269568	1.357823584348241e-62			[]
PA3589	PA14_17880	0.32620946134392426	7.73640696830571e-133			['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA3746	PA14_15960	0.5181393347551647	0.0	ffh	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA1815	PA14_41060	0.4239693100431316	2.215464646514368e-232	rnhA		['KEGG-Pathway-pae03030: DNA replication']
PA5522	PA14_72850	0.41081179997064177	6.362010694400288e-217	pauA6		['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA5442	PA14_71850	0.4757352441170801	2.648554870990584e-300			[]
PA3642	PA14_17230	0.452251320279417	4.989756252948072e-268	rnhB		['KEGG-Pathway-pae03030: DNA replication']
PA2415	PA14_33460	0.402159696806133	3.950140455602172e-207			[]
PA2426	PA14_33260	0.364887206593394	3.785750647150466e-168	pvdS		[]
PA3787	PA14_15100	0.2772623993331292	5.232286057087439e-95			[]
PA4405	PA14_57250	0.35386658182612696	1.42218133528059e-157			[]
PA1653	PA14_43140	0.1592570477539411	1.0102013351149975e-31		least stable	[]
PA1570	PA14_44180	0.2970812283492003	1.9177433133941156e-109			[]
PA2967	PA14_25660	0.3496912901391933	1.1234684544763228e-153	fabG		['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA4941	PA14_65270	0.49152417116949604	2e-323	hflC		[]
PA2007	PA14_38550	0.2754004009208582	1.0356370917648252e-93	maiA		['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00643: Styrene degradation']
PA4891	PA14_64650	0.34350312769537605	5.2355840140341154e-148	ureE		[]
PA3678	PA14_16790	0.3343587422014204	7.279161532565845e-140	mexL		[]
PA4125	PA14_10610	0.22384121741927987	1.0052024118949864e-61	hpcD		['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA4120	PA14_10660	0.2561157508525589	7.1394956818582405e-81			[]
PA1781	PA14_41530	0.486511449364669	5.57632754e-316	nirB		['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia']
PA3026	PA14_24940	0.3337453531490069	2.5030248230655338e-139			[]
PA4840	PA14_64000	0.2985732712306302	1.4069429519820754e-110			[]
PA2545	PA14_31650	0.2938643451448332	5.0800490425497315e-107	xthA		['KEGG-Pathway-pae03410: Base excision repair']
PA0782	PA14_54170	0.2509600947213847	1.2777281528576868e-77	putA		['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA1464	PA14_45500	0.40570006530574654	4.211924918238518e-211			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA1849	PA14_40610	0.341355944325317	4.5277375753851125e-146			[]
PA0921	PA14_52340	0.3194419136487984	3.6414317947124768e-127			[]
PA3850	PA14_14210	0.3278054109866013	3.3837750446386316e-134			[]
PA0530	PA14_06920	0.29190645643551283	1.4632785929220617e-105			['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA4061	PA14_11340	0.4532673259942662	2.256609502382862e-269			[]
PA2796	PA14_27960	0.4493706431927033	3.0600734603286255e-264	tal		['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA1718	PA14_42320	0.4544256223461445	6.530381962062516e-271	pscE		[]
PA0508	PA14_06640	0.3914415893202019	2.1403780255890912e-195			['KEGG-Pathway-pae00281: Geraniol degradation']
PA3235	PA14_22340	0.3857468051049571	2.453615209490516e-189			[]
PA4208	PA14_09500	0.2724046086452048	1.2021484038247834e-91	opmD		['KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD']
PA3653	PA14_17100	0.476121814177423	7.4184655494760575e-301	frr		[]
PA1418	PA14_46110	0.20902258843011406	7.014419511479201e-54			[]
PA1832	PA14_40840	0.4899659235184368	3.987e-321			[]
PA5133	PA14_67790	0.4142222567105235	7.295309752502855e-221			[]
PA4801	PA14_63430	0.23441550206640036	1.1068620954263211e-67			[]
PA4737	PA14_62670	0.2848198286038457	2.248165956253043e-100			[]
PA1203	PA14_48750	0.28511532998511513	1.3757853957925668e-100			[]
PA4714	PA14_62390	0.377803091510265	4.3961803352029384e-181			[]
PA3025	PA14_24950	0.2985125773065941	1.5651601698241337e-110			['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA5130	PA14_67750	0.4950292651885951	0.0			[]
PA0303	PA14_03950	0.3371783189751485	2.4023225716749812e-142	spuG		['KEGG-Module-M00300: Putrescine transport system']
PA4347	PA14_56530	0.43347809187079794	5.456550783387729e-244			[]
PA0020	PA14_00210	0.456500276063947	1.107467552124686e-273	tsaP		[]
PA0888	PA14_52790	0.2920317256706542	1.1811191966306473e-105	aotJ		['KEGG-Module-M00235: Arginine/ornithine transport system']
PA3599	PA14_17720	0.21122025215197635	5.2436112057348595e-55			[]
PA4190	PA14_09700	0.4360995789374055	2.9546650699056715e-247	pqsL		[]
PA3392	PA14_20200	0.4970599308210438	0.0	nosZ		['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen']
PA4489	PA14_58250	0.6118907364411245	0.0	magD	most stable	[]
PA3163	PA14_23320	0.4190274291378957	1.7088072063136142e-226	cmk		['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA1635	PA14_43370	0.16262082745205764	5.068590612116286e-33	kdpC	least stable	[]
PA2445	PA14_33000	0.2552151869741915	2.674517075635293e-80	gcvP2		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA0161	PA14_02010	0.2641942319412915	4.031394365669318e-86			[]
PA4938	PA14_65230	0.4205444848167286	2.7285090868840345e-228	purA		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP']
PA3016	PA14_25050	0.2705453514467671	2.2298273083120565e-90			[]
PA5430	PA14_71670	0.2774515262130715	3.858639475733221e-95			[]
PA4854	PA14_64200	0.5459647205461752	0.0	purH	most stable	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA0398	PA14_05210	0.3656904126787199	6.179536051978125e-169			[]
PA1011	PA14_51260	0.5050723210134376	0.0		most stable	[]
PA0482	PA14_06290	0.4665572473791709	2.1796363475834934e-287	glcB		['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA4529	PA14_58780	0.2962047637916017	8.83246065790536e-109	coaE		['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA5310	PA14_70110	0.3491779266420705	3.355088549885688e-153			[]
PA1476	PA14_45370	0.4194781130280515	5.010478746613541e-227	ccmB		[]
PA2468	PA14_32710	0.4660869826668385	9.762735353174939e-287	foxI		[]
PA5014	PA14_66270	0.4778207433005117	2.709185949664381e-303	glnE		[]
PA1329	PA14_47070	0.3729932871887061	3.38351774608183e-176			[]
PA3293	PA14_21460	0.3288434759034585	4.3748332991409237e-135			[]
PA1617	PA14_43610	0.30466764582068256	2.7777527846072777e-115			[]
PA1796	PA14_41350	0.4713538256221436	4.343498506242649e-294	folD		['KEGG-Pathway-pae00670: One carbon pool by folate']
PA1691	PA14_42640	0.4188139890786009	3.0531251728908735e-226	pscT		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA5026	PA14_66450	0.3128676588401991	8.569417359714415e-122			[]
PA3772	PA14_15280	0.3330562493559909	9.990643369834569e-139			[]
PA3547	PA14_18470	0.3385917419651495	1.3393066471807991e-143	algL		['KEGG-Pathway-pae00051: Fructose and mannose metabolism']
PA5006	PA14_66190	0.4712577739164998	5.930228746263969e-294			[]
PA2411	PA14_33520	0.4735902720735439	2.9983007498703226e-297			[]
PA3852	PA14_14170	0.377872072977904	3.7358743306205345e-181			[]
PA3448	PA14_19510	0.375470644305722	1.0543347741030465e-178			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA1487	PA14_45190	0.3271705053189532	1.1778231487679045e-133			['KEGG-Pathway-pae00561: Glycerolipid metabolism']
PA1651	PA14_43160	0.2921052602234807	1.0415019428083011e-105			[]
PA2706	PA14_29150	0.2762363574414469	2.718830484779011e-94			[]
PA4818	PA14_63700	0.32375502752500485	9.179358634974426e-131			[]
PA2434	PA14_33150	0.251667036357462	4.622145165378645e-78			[]
PA0809	PA14_53800	0.272434858299219	1.1461462022167513e-91			[]
PA2765	PA14_28340	0.3909789984634444	6.717159171735037e-195			[]
PA3984	PA14_12280	0.4858779193525562	4.82622049e-315	lnt		[]
PA3714	PA14_16350	0.3354708700403961	7.698981592542766e-141			[]
PA5075	PA14_67040	0.3707899541189187	5.497047019793974e-174			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA4362	PA14_56730	0.4153795783045788	3.2763241647461464e-222			[]
PA0354	PA14_04640	0.3613123333350096	1.1335742382579457e-164			[]
PA3865	PA14_13990	0.30974463860846296	2.736670708631194e-119			['KEGG-Module-M00235: Arginine/ornithine transport system']
PA0516	PA14_06720	0.5255321260139136	0.0	nirF	most stable	[]
PA2075	PA14_37680	0.3677986580053413	5.175652178173211e-171			[]
PA4342	PA14_56450	0.3991348813207389	8.957905910641104e-204			['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00643: Styrene degradation']
PA2582	PA14_30710	0.3863147631421349	6.178413785738101e-190			[]
PA0189	PA14_02370	0.3454807546237621	8.344612515100275e-150			[]
PA4043	PA14_11560	0.4180232881235229	2.611513333380085e-225	ispA		['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA1954	PA14_39240	0.2578806423711656	5.283687670251137e-82	fapC		[]
PA4937	PA14_65200	0.5831913708389356	0.0	rnr	most stable	['KEGG-Pathway-pae03018: RNA degradation']
PA3857	PA14_14110	0.424565527912004	4.251117560944405e-233	pcs		['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA1178	PA14_49200	0.38632016964696897	6.097754777764278e-190	oprH		[]
PA0437	PA14_05690	0.3481147673013091	3.2127905778597125e-152	codA		['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA5341	PA14_70510	0.3930371243964284	4.0849971962121736e-197			[]
PA1501	PA14_45010	0.2757087392368799	6.327187634506054e-94			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA1198	PA14_48800	0.4342792002216928	5.5180304924104975e-245			[]
PA1724	PA14_42260	0.4941193264761816	0.0	pscK		['KEGG-Module-M00332: Type III secretion system']
PA3083	PA14_24270	0.5337003120370781	0.0	pepN	most stable	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA1445	PA14_45780	0.4180100316591945	2.707065622094801e-225	fliO		['KEGG-Pathway-pae02040: Flagellar assembly']
PA3975	PA14_12410	0.5029169052757484	0.0	thiD	most stable	['KEGG-Pathway-pae00730: Thiamine metabolism']
PA0895	PA14_52720	0.31996864770858	1.333476931559974e-127	aruC		['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA2471	PA14_32670	0.3247276866961269	1.3903219202451826e-131			['KEGG-Pathway-pae00350: Tyrosine metabolism']
PA4585	PA14_60670	0.2009584741758138	7.414656523676835e-50	rtcA		[]
PA3518	PA14_18820	0.29824222660817856	2.5152386695742523e-110			[]
PA5198	PA14_68670	0.3618324816781594	3.5596689368258008e-165			[]
PA3295	PA14_21440	0.4530667201648033	4.162059511183467e-269			[]
PA5373	PA14_70950	0.3054887528170009	6.325914537396846e-116	betB		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA3779	PA14_15200	0.24240252134275575	2.1940417332757638e-72			[]
PA2941	PA14_26000	0.4356671940566675	1.0262508847965954e-246			[]
PA3081	PA14_24300	0.3930283162819652	4.1755074375580353e-197			[]
PA0891	PA14_52760	0.3706700038221658	7.244176133081951e-174			[]
PA2600	PA14_30460	0.35270528496356	1.7496995924039928e-156			['KEGG-Pathway-pae00920: Sulfur metabolism']
PA1824	PA14_40940	0.3882669359511991	5.286602374547254e-192			[]
PA0286	PA14_03730	0.3836674031523703	3.736688609986856e-187	desA		[]
PA4444	PA14_57730	0.3772923232008026	1.4652457892774577e-180	mltB1		[]
PA5356	PA14_70710	0.35238538488583704	3.486738330860708e-156	glcC		[]
PA2531	PA14_31820	0.29115182540877155	5.306017027523324e-105			['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00340: Histidine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Pathway-pae00401: Novobiocin biosynthesis']
PA1777	PA14_41570	0.4661065305759739	9.173252661345314e-287	oprF		[]
PA1933	PA14_39520	0.1978968503037602	2.2556999351901072e-48		least stable	['KEGG-Pathway-pae00230: Purine metabolism']
PA0886	PA14_52810	0.2934122601980423	1.1063403767096986e-106			[]
PA3879	PA14_13730	0.4472816761897392	1.6205102988319915e-261	narL		[]
PA2118	PA14_37190	0.1569674496445731	7.4613960883968056e-31	ada	least stable	[]
PA0407	PA14_05310	0.3064524581186833	1.1074091204340027e-116	gshB		['KEGG-Pathway-pae00480: Glutathione metabolism']
PA1456	PA14_45620	0.3818579091986519	2.877218673115578e-185	cheY		['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA3341	PA14_20850	0.2493442709898621	1.2897655559228267e-76			[]
PA4570	PA14_60480	0.3824388909688329	7.154410870482441e-186			[]
PA0505	PA14_06580	0.3707299933782066	6.310317469848862e-174			[]
PA2682	PA14_29420	0.2795263608156274	1.3446340505838368e-96			['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation']
PA3877	PA14_13750	0.2663427505217535	1.5076095953912572e-87	narK1		['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA1426	PA14_46000	0.226916505401952	1.998598313443352e-63			[]
PA2551	PA14_31560	0.2581049692582432	3.789511869652812e-82			[]
PA0444	PA14_05810	0.25629848286049217	5.457628803609723e-81			[]
PA1811	PA14_41110	0.4917736162074212	1e-323	nppA1		['KEGG-Module-M00349: Microcin C transport system']
PA0308	PA14_04030	0.2954311877026533	3.3851263712230186e-108			[]
PA4198	PA14_09660	0.2451335191059745	4.9294485920939435e-74			[]
PA2725	PA14_28920	0.4180155259953229	2.667046029935992e-225			[]
PA5495	PA14_72510	0.5103204971171388	0.0	thrB	most stable	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine']
PA3141	PA14_23470	0.283054817003868	4.171864778633808e-99	wbpM		[]
PA2666	PA14_29600	0.3553246498183412	5.996223078099755e-159			['KEGG-Pathway-pae00790: Folate biosynthesis']
PA5000	PA14_66110	0.44496686001510144	1.6065258786199333e-258	wapR		[]
PA0119	PA14_01460	0.35009682017755545	4.727084227956502e-154			[]
PA3840	PA14_14340	0.3773473874123529	1.2870358177418955e-180			[]
PA2568	PA14_31310	0.31062126547534874	5.46194138644433e-120			[]
PA0653	PA14_08380	0.3045003246252005	3.753001388443767e-115			[]
PA2846	PA14_27280	0.2775107160890863	3.5076877560231164e-95			[]
PA5043	PA14_66650	0.3845739768637525	4.1960113148999236e-188	pilN		[]
