PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA1824	PA14_40940	0.3336409893812877	3.087484017086463e-139			106.5173630284866	102.78424548389948	0.0	33.58822198110793	80.78547604632644	137.24781222617548	1337.6436703707	10564.601119694507	1337.6436703707	[]
PA2669	PA14_29570	0.17626629976306193	1.3872908022030894e-38			78.81115848444544	123.7368446118404	0.0	16.5653961588215	38.59415425344285	81.62936705246081	1141.86470379874	15310.806714494736	1141.86470379874	[]
PA0165	PA14_02060	0.3804172349618908	8.962160561440051e-184			311.20690766215483	453.2244269128601	0.0	63.098547938550574	152.157553859696	360.2078772416397	4658.32930298739	205412.38115049052	4658.32930298739	[]
PA1162	PA14_49380	0.3701157481461636	2.5891842408970703e-173	dapE		315.95486121989074	204.518911678735	16.6459137839679	177.28676519628075	264.0795127154605	414.82250124756035	2356.14177198332	41827.98523425421	2339.495858199352	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA2858	PA14_27140	0.4049196748821545	3.192989944961759e-210			336.4486440415237	268.81528378834025	29.061398154907497	169.29172203713125	256.614038391863	409.375405665242	2029.37939795484	72261.65679820589	2000.3179997999325	['KEGG-Module-M00258: Putative ABC transport system']
PA0375	PA14_04920	0.3951345212065034	2.170622106252247e-199	ftsX		770.7316914518	584.8539152994533	101.58572542993	465.11614724280855	603.2878170014685	843.8321951284422	7131.806758657859	342054.1022411001	7030.221033227928	[]
PA5152	PA14_68060	0.4443405601743767	1.0293553062691807e-257			693.1406637022948	624.4842300455246	36.5148334170395	323.90040011116815	491.96428367168505	852.852849217993	5318.44357431325	389980.5535755517	5281.92874089621	['KEGG-Module-M00236: Putative polar amino acid transport system']
PA5440	PA14_71820	0.4517057325816826	2.6196845946474894e-267			365.79495518360466	289.44650293572005	12.7047279772371	160.0335995342205	281.181993986877	486.74135237857695	1810.91269933285	83779.27806171776	1798.2079713556132	[]
PA4341	PA14_56430	0.16474162464072295	7.430824593519047e-34			75.04247529892113	109.3302424371635	0.0	18.79991498752425	35.90561758618725	79.61380312049293	872.691000744299	11953.101911368947	872.691000744299	[]
PA1964	PA14_39130	0.43838373034753975	3.988705221314532e-250			564.815349220439	373.8068197590615	0.0	309.00582949037795	485.82938309386594	698.9005274211397	2693.17120094349	139731.53849838345	2693.17120094349	[]
PA4009	PA14_11980	0.25786082291951634	5.441066709515021e-82			121.44352223832091	130.66901466978436	0.0	50.10797021454186	82.14896604426491	138.90454452635123	1377.8606470555096	17074.39139477232	1377.8606470555096	[]
PA1604	PA14_43760	0.4395796255782624	1.2290345866257e-251			473.14496077211135	673.5391578314723	24.4214014376791	165.883909707925	283.485196260265	502.1124677883228	7310.729540626608	453654.9971323288	7286.308139188928	[]
PA0253	PA14_03120	0.2388746552843193	2.7551136915338238e-70	hudR		98.92161497898672	102.56204660696531	0.0	39.534597233965904	58.29553811128295	120.021342303825	813.628391812368	10518.973404209324	813.628391812368	[]
PA0291	PA14_03800	0.3772287301129101	1.7019237437179348e-180	oprE		2409.828396882775	2515.3830909323474	225.625059026983	969.972096273641	1673.9100365515399	3056.013454167742	32391.704896354902	6327152.09414837	32166.07983732792	[]
PA3301	PA14_21320	0.41232814387873296	1.1408392154362504e-218			325.6817508034584	187.50493483975632	11.782423936972899	214.39658180500157	289.5762927383105	379.54573995962073	2134.08536897095	35158.10058926125	2122.3029450339773	[]
PA4681	PA14_61920	0.3260724357272758	1.011231787138491e-132			161.34798603507772	363.79124503849437	0.0	41.728719985024746	82.30866730382184	174.01826648264372	6508.250579432739	132344.0699666579	6508.250579432739	[]
PA3089	PA14_24210	0.3480688620337234	3.5412950355318628e-152			179.47942937479226	230.96675407808132	0.0	46.863379031634274	103.415374769988	228.33727230126428	2155.812388349	53345.64148936488	2155.812388349	[]
PA3338	PA14_20880	0.21456662431915768	9.548791434666467e-57			52.62773021118535	41.504274256456775	0.0	24.878071427192047	43.4201104289987	67.95996187909921	362.03181628547895	1722.6047815551804	362.03181628547895	[]
PA3674	PA14_16840	0.2749166206171934	2.2408233103596116e-93			268.0472807210038	411.01144224523966	0.0	136.20185827007123	211.55661296133948	318.214011879646	10609.727700326801	168930.40565651192	10609.727700326801	[]
PA2250	PA14_35490	0.3317978892947531	1.239682344356885e-137	lpdV		2591.8424394315757	5220.753933621873	0.0	304.537446501727	1074.25671942858	2871.7865909967304	80298.6386602988	27256271.635428265	80298.6386602988	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA3343	PA14_20820	0.3978767240944988	2.1760959829775645e-202	hsbD		341.9902629749402	200.32174740397437	25.190520614196892	199.71312580072174	294.202931427446	440.8293087026326	1826.2757102307999	40128.8024829817	1801.0851896166032	[]
PA2120	PA14_37150	0.2921892130008467	9.021238748657047e-106			36.86609001557951	38.288005924208605	0.0	11.279937574537875	25.978266689466448	46.202444692371024	272.300249781039	1465.9713976522332	272.300249781039	[]
PA5122	PA14_67640	0.32156497403847045	6.271760064988586e-129			198.80555526304119	137.04378758837493	6.3308460533224915	112.4801998541835	167.39376475010755	254.28430510910925	1163.42317939782	18780.999716567625	1157.0923333444973	[]
PA0957	PA14_51890	0.1887244939049507	4.478219388303878e-44			84.32849150090416	68.05294013412144	0.0	40.39648908176907	68.47259327039845	110.68307317630399	648.536506865619	4631.202660898317	648.536506865619	[]
PA2291	PA14_34960	0.25962340218123403	3.960218168254942e-83			381.3085252909252	364.27303219721824	0.0	180.78748467762128	300.591750630938	476.94370116377627	3824.4566185185295	132694.8419861556	3824.4566185185295	[]
PA2812	PA14_27770	0.30715427523455696	3.0999381671521543e-117			439.9346993320722	395.75681919881856	0.0	212.73364056391773	321.59484969478945	510.82118231838956	4870.0177010220505	156623.4599423664	4870.0177010220505	['KEGG-Module-M00254: ABC-2 type transport system']
PA4799	PA14_63390	0.15430553383155168	7.346446458214134e-30			51.0814303524507	60.39109101892385	0.0	18.882137651548128	31.33223715781495	54.39368242027468	490.04184099843695	3647.0838744559446	490.04184099843695	[]
PA2352	PA14_34250	0.2753547259616413	1.1139967031475435e-93			95.94010307870909	93.49992424870881	0.0	40.18036056411373	70.21749632244429	111.75451832945427	655.127914545319	8742.235834514286	655.127914545319	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA0344	PA14_04510	0.4600525134234552	1.801672104756247e-278			229.38951794620118	195.54968501032192	0.0	101.02967377232599	169.192441301355	284.13852497340577	1538.14093082349	38239.679307636114	1538.14093082349	[]
PA5006	PA14_66190	0.4638917995473048	1.0371246759251351e-283			616.3905494731072	387.39676020295167	29.7207451506817	373.751186255956	533.882390844949	756.6721835851438	3625.80042392303	150076.24981574327	3596.0796787723484	[]
PA0792	PA14_54000	0.3605729428736112	5.8601147102743055e-164	prpD		436.12582331332914	499.3924879736647	8.0539447441349	143.444994732277	281.7616789819465	558.8890288303901	7028.59728545596	249392.85704452684	7020.543340711825	['KEGG-Pathway-pae00640: Propanoate metabolism']
PA4974	PA14_65750	0.4731761914848326	1.1585324916811071e-296			888.9983736864308	441.70271906747666	90.05846593258292	646.7586376366927	838.3199681924181	1055.4852127201525	5236.18374087548	195101.29203160226	5146.125274942897	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae00312: beta-Lactam resistance', 'KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC']
PA2493	PA14_32400	0.21455861181009286	9.641606470489219e-57	mexE		946.4135512199761	2478.9730884540936	0.0	15.096675141433876	55.54188830444211	468.84637832574174	23824.515959329503	6145307.573279628	23824.515959329503	[]
PA0475	PA14_06210	0.2435031461510329	4.7795765346657516e-73			70.00110280215034	78.24413309862213	0.0	29.349099485317304	50.15527766178845	78.24496701022628	807.1368405131351	6122.144364354895	807.1368405131351	[]
PA4969	PA14_65690	0.35720707788273	9.813647968744505e-161	cpdA		260.0437837443063	157.14422732166662	0.0	147.05912704750202	232.89588966782253	330.64804091412395	1194.476955326	24694.308180523632	1194.476955326	[]
PA3275	PA14_21660	0.1856881776250696	1.0616545674128271e-42			141.2855864859396	559.5075444882536	0.0	18.2222797314718	36.68011748195815	88.42476552576859	7841.81520670338	313048.69233927515	7841.81520670338	[]
PA5131	PA14_67770	0.33214126391065985	6.242722630550105e-138	pgm		1080.6767150229975	742.936376974875	167.961118648695	732.4245616712559	943.8286502101773	1211.0028400142526	16271.1878550573	551954.4602325535	16103.226736408606	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA1665	PA14_42950	0.3498523211177181	7.967743803308126e-154	fha2		183.31260175994854	235.04599785045372	0.0	41.670593315068324	92.84806885228069	233.50271526705623	2594.1832585594198	55246.62110551551	2594.1832585594198	[]
PA3496	PA14_18870	0.4479672342736151	2.0788078075710223e-262			1033.372529479722	5798.762968378336	2.10918708048001	105.86778619549177	219.869355939399	468.44447343437173	115536.537527471	33625651.96343593	115534.42834039053	[]
PA3409	PA14_20000	0.2345211734360161	9.616488860662381e-68	hasS		107.70893831314643	212.9876264405698	0.0	9.596849083538093	26.121900595201353	95.94284678784432	1690.56090874156	45363.729016787714	1690.56090874156	[]
PA0137	PA14_01680	0.2949903919725066	7.265213295845036e-108			102.92400698661848	226.23629278899017	0.0	10.203943164389448	23.26574621267155	68.02077674552928	1728.0170586288598	51182.86017490568	1728.0170586288598	[]
PA0404	PA14_05280	0.3111093945944241	2.221266049523048e-120			148.74151239527745	166.76726158743773	0.0	86.27426430029507	120.03666192356249	168.46959582044525	3975.1458150461212	27811.319537372885	3975.1458150461212	[]
PA3333	PA14_20950	0.3451281339398619	1.7493530211203624e-149	fabH2		528.2750027740104	764.4585222836635	0.0	29.222192931383425	203.534102479534	709.4284400238406	4811.98348937766	584396.8322921224	4811.98348937766	['KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00082: Fatty acid biosynthesis, initiation', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation']
PA0917	PA14_52400	0.4347088867400559	1.610354043271322e-245	kup		605.0465304123328	298.28620956904325	131.45931344819098	392.34577006697947	520.6683122418365	760.2617663777638	2376.60359435151	88974.66281906719	2245.1442809033188	[]
PA2742	PA14_28670	0.412890212840921	2.5561747939894054e-219	rpmI		4725.772502577688	4138.710245675793	35.616763270789214	1671.5487822692025	3670.5920919119294	6556.768631832916	40251.4857460229	17128922.497661784	40215.868982752116	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA0168	PA14_02100	0.3121706550770159	3.122478193881442e-121			127.1433651997568	108.43982336555271	0.0	50.27819017542723	101.6752749360165	173.16310277830047	855.044529708549	11759.195291552269	855.044529708549	[]
PA1533	PA14_44620	0.345085123431477	1.9145207807507749e-149			685.4776458461662	446.14227592295447	57.6764960774736	359.786083647644	616.6183920703037	914.5235995176489	3065.99315854707	199042.93036571372	3008.3166624695964	[]
PA1524	PA14_44710	0.3662543878601127	1.7253257343255634e-169	xdhA		305.9892036791751	564.0221079105165	0.0	90.23757941542142	181.12527442411897	338.164243148354	8970.95828329269	318120.93821182236	8970.95828329269	['KEGG-Pathway-pae00230: Purine metabolism']
PA4905	PA14_64810	0.11159739609186964	2.7105235762437113e-16	vanB	least stable	67.11872144202468	156.12419235639402	0.0	9.862777812970123	22.54221444321395	59.59367260307558	2777.288296372561	24374.76343893632	2777.288296372561	['KEGG-Pathway-pae00627: Aminobenzoate degradation']
PA4427	PA14_57520	0.3182209784823997	3.708310906890927e-126	sspB		353.935597107631	208.63264010845936	0.0	210.45548663234874	302.72223523509604	460.61553418463404	1778.27777024487	43527.578518625916	1778.27777024487	[]
PA0039	PA14_00480	0.41256277554836335	6.112106798532068e-219			2519.3431008362923	7942.096613997106	32.763256842678	652.625171674106	1496.9973574800101	2726.62807925701	143981.791018674	63076898.62606429	143949.02776183133	[]
PA4127	PA14_10590	0.16716750190338442	8.006104405870295e-35	hpcG		81.34527220843397	97.93601383037064	0.0	14.324477184502125	35.440997825182954	121.445297422384	535.953001262999	9591.462804982546	535.953001262999	['KEGG-Pathway-pae00350: Tyrosine metabolism']
PA3752	PA14_15880	0.30117156898610153	1.4335319835759437e-112			88.89732654831836	84.39030791891581	0.0	48.07148184569061	70.61579392790755	102.875417321791	1401.86374014344	7121.724070649428	1401.86374014344	[]
PA1340	PA14_46930	0.3424909296878286	4.304791411555384e-147	aatM		424.69288278110815	414.4101466291996	18.14783706084561	194.6275603529815	308.8055966642015	480.48676607755226	4242.23524481664	171735.76962923468	4224.0874077557955	['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA1439	PA14_45850	0.30563330428463803	4.8728960067705307e-116			133.93194509646804	96.76182448743992	0.0	77.9602977192045	117.6639555304895	159.67123466368798	1064.15018779084	9362.85067813813	1064.15018779084	[]
PA2857	PA14_27150	0.32595840571535817	1.2635626504499513e-132			126.4861745559825	89.59736150388977	0.0	69.00541939289255	103.41169521255149	153.07701654189074	623.265228310019	8027.687188458706	623.265228310019	['KEGG-Module-M00258: Putative ABC transport system']
PA1929	PA14_39570	0.1330284545262889	1.5076423946741575e-22		least stable	27.888735492689506	28.656037047081323	0.0	11.483820469161424	21.238027672487704	34.53144921827907	275.077458789211	821.168459243697	275.077458789211	[]
PA1420	PA14_46080	0.1811472990282209	1.0915607253522674e-40			65.07980027184024	93.71972641927908	0.0	13.514533492964775	32.0034935978304	79.46875387562385	985.5040903907733	8783.387120104519	985.5040903907733	[]
PA1653	PA14_43140	0.10052611646849403	1.7175977704581742e-13		least stable	73.03735844130118	58.12798869747678	0.0	34.659859829511845	55.9154835960917	92.4062403554423	515.303890607167	3378.8630700139875	515.303890607167	[]
PA3537	PA14_18610	0.3694371369336185	1.2273495718417673e-172	argF		340.1586446186328	223.39872635363682	34.0484600126617	195.9904259565937	288.558228165659	427.647087738337	1733.3533402764199	49906.99093642711	1699.3048802637582	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA2207	PA14_36170	0.14194913843463536	1.768381240515305e-25			73.96256256434681	146.24979429048568	0.0	7.4104092300095274	19.755588728627753	53.804962370002116	1126.35808057425	21389.002330009374	1126.35808057425	[]
PA4672	PA14_61790	0.4330529319813899	1.8363702196627548e-243			488.6013099389209	1058.5643911187813	0.0	141.06942722944774	235.5500622598895	425.63548237039873	14189.4940316849	1120558.570144676	14189.4940316849	[]
PA2567	PA14_31330	0.3063971880101812	1.2240248207892639e-116			1028.0482038025286	1033.7680510908697	26.712085275869605	403.97221353537367	800.9857733846825	1286.97772515313	10740.502988755201	1068676.383456215	10713.790903479332	[]
PA0974	PA14_51690	0.3987972702141681	2.1114048567096176e-203			2020.2619964639787	1815.1681881299735	208.53059302381504	874.8973574482663	1565.2025489105301	2530.5829289038525	14952.5190418406	3294835.551199052	14743.988448816785	[]
PA4811	PA14_63580	0.26687890699239364	6.608095662218187e-88	fdnH		741.9382736334725	927.0143498338923	5.08775891030982	281.73240931992467	483.805309182558	834.4166089988776	7764.571967405559	859355.6047979543	7759.484208495249	['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA3420	PA14_19850	0.2510040580535309	1.1995474220565277e-77			165.24384538439188	355.46055230919364	0.0	27.65037868660655	57.43768371867794	153.04488845102077	4963.71738810367	126352.20424795695	4963.71738810367	[]
