	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression_pao1	standard deviation expression_pao1	min expression_pao1	25% expression_pao1	50% expression_pao1	75% expression_pao1	max expression_pao1	variance expression_pao1	range expression_pao1	pathways present_pao1	Related acc genes_pao1	mean expression_p14	standard deviation expression_p14	25% expression_p14	50% expression_p14	75% expression_p14	min expression_p14	max expression_p14	variance expression_p14	range expression_p14	pathways present_p14	Related acc genes_p14
PA3954	PA14_12710	0.133230523430511	1.3003363533678498e-22		least stable	89.83981401736445	158.75368027877298	0.0	16.993922930711	33.31220189104185	70.73044564388462	1446.7457229395402	25202.731002054858	1446.7457229395402	['path:pae00920 : Sulfur metabolism']	No accessory genes	99.44343974124769	589.6341572060896	27.6022024303964	39.4247990335569	57.4252760342898	0.0	12967.6092133171	347668.43934413564	12967.6092133171	['path:pau00920 : Sulfur metabolism']	['PA14_35880']
PA3286	PA14_21540	0.4096432253642693	1.3908462303362613e-215			654.2294681746323	475.80036590769373	127.658273570788	426.0029138978685	583.417774794055	763.7886983830707	7536.319400129821	226385.9881978952	7408.6611265590345	[]		823.5850475105673	1717.429361060034	443.1102257315689	619.098875044658	802.696877161615	156.720352648336	20111.257720018202	2949563.610231077	19954.537367369867	[]
PA4165	PA14_10010	0.2510678816263751	1.0944587490160287e-77			134.0962839718614	152.11455930153568	0.0	53.921968013919056	88.56312275834526	160.51769721759874	1278.3931428553399	23138.83915150041	1278.3931428553399	[]		93.38669554858478	114.36090945705507	36.3548202020219	62.3896198101008	113.985592089352	0.0	974.057446426999	13078.417611844749	974.057446426999	[]
PA0728	PA14_48880	0.17723384780961518	5.3689176406651494e-39			174.95421458832558	1367.5410734318555	0.0	22.139638918124824	41.85635673329109	66.13163909974597	25925.138061824702	1870168.587523152	25925.138061824702	[]		319.4061895062257	384.44864033463637	68.7781380270678	180.601531029239	417.441013841073	0.0	3626.1132628664704	147800.75705515058	3626.1132628664704	[]
PA4795	PA14_63360	0.3294476160038533	1.3252529489512824e-135			69.15927473016312	76.5461522917168	0.0	28.95473715056019	53.559606680083846	84.769387888678	939.533251327534	5859.313430666701	939.533251327534	[]		76.49801007081554	80.28075192704898	40.5038496501951	62.4451300730415	91.5254168939521	0.0	1402.12541467582	6444.999129972379	1402.12541467582	[]
PA0769	PA14_54340	0.4306077975937984	1.9072375501448666e-240			401.54484648595513	312.66978115552587	26.2720552318592	211.85519188252374	330.3865588950945	495.89216646286906	3071.186149058689	97762.39204784448	3044.9140938268292	[]		679.0082692669005	461.49292940728935	371.505264464839	569.509488920061	841.1806201022273	94.4146396198786	4217.92960349266	212975.7238929214	4123.514963872782	[]
PA2167	PA14_36550	0.389025006740302	8.249821015099241e-193			144.05171598007058	210.23049197338608	0.0	14.932898980325547	57.218875688699	200.57690387267368	1509.88949370848	44196.859755371974	1509.88949370848	[]		99.22074118898563	366.61022557147794	10.0758051883486	41.9461254715633	99.27661381283501	0.0	7440.340673534341	134403.05749356994	7440.340673534341	[]
PA1896	PA14_40010	0.2692157426129357	1.7747558869344063e-89			269.39814530626114	750.0089097687134	0.0	27.113257364641854	74.73434547766911	195.78340204345199	8792.77537789937	562513.364732454	8792.77537789937	[]		157.48634695538186	250.238491601126	23.9316689714174	61.413640642004005	202.11177312759	0.0	1868.5103997612696	62619.302678806824	1868.5103997612696	[]
PA4944	PA14_65310	0.4054296908022584	8.50226400047897e-211	hfq		3195.2125376185936	4360.3833753280405	65.4655186508643	1280.4429410099049	2158.5498886841597	3529.660269018142	61436.0598881633	19012943.17983716	61370.59436951245	['path:pae02024 : Quorum sensing', 'path:pae03018 : RNA degradation']		2885.9045183720823	2750.796789834068	1424.24277127054	2170.2929549670307	3177.828623139241	173.560480958708	19413.862962697	7566882.978961414	19240.30248173829	['path:pau02024 : Quorum sensing', 'path:pau03018 : RNA degradation']
PA5425	PA14_71600	0.4867575227564802	2.4086219e-316	purK		390.5811419034417	235.58448726555767	44.9891190379002	232.39628626324955	340.237853791191	498.8865706929689	3176.060000029929	55500.05064017575	3131.070880992029	['path:pae00230 : Purine metabolism']		470.67130062660436	243.2078284748701	283.16556914358995	442.083528949639	639.059580750615	31.548251173530602	1248.82845785761	59150.04783146182	1217.2802066840793	['path:pau00230 : Purine metabolism']
PA5305	PA14_70050	0.3276767201328339	4.3581366249732613e-134			337.33304020785187	244.37788080035182	0.0	158.98976463517573	268.71287286055804	436.5434282857777	1537.04925140231	59720.548624470975	1537.04925140231	[]		265.14790817068626	203.62705425961656	151.796303214433	233.390531546911	336.09914149735	0.0	2749.69111848008	41463.977226448835	2749.69111848008	[]
PA4777	PA14_63160	0.3596853071000446	4.187038827398091e-163	pmrB		280.9727490478478	481.8062853249463	0.0	80.63122154306978	142.312777163198	323.08228431839575	6219.48614988844	232137.2965786236	6219.48614988844	['path:pae02020 : Two-component system', 'path:pae02024 : Quorum sensing']		224.3066583957223	245.81121832310168	66.60061324702839	114.167852775753	274.705076106967	0.0	1285.66380356443	60423.15505348755	1285.66380356443	['path:pau02020 : Two-component system', 'path:pau02024 : Quorum sensing']
PA5106	PA14_67440	0.3224402058826905	1.1642745190575403e-129			511.32244996182266	929.332103662162	0.0	88.78915960184246	244.625669060468	632.0840905798733	14024.6369538642	863658.1588971395	14024.6369538642	['path:pae00340 : Histidine metabolism']		400.2544161760219	433.2943840072427	118.21191121913799	246.418954097294	527.5767164432531	10.1633785726507	2936.4436228402396	187744.02321221586	2926.2802442675893	['path:pau00340 : Histidine metabolism']
PA4801	PA14_63430	0.1395258178123935	1.1558613535708939e-24			59.50392261404574	55.022355380956476	0.0	24.58793795416976	45.924986891692754	70.46761676214388	408.983656481239	3027.459591668271	408.983656481239	[]		73.0334497764353	50.34699464993767	38.0179907646033	62.9845650846527	92.9767022271704	0.0	309.083589088476	2534.8198702808522	309.083589088476	[]
PA5329	PA14_70350	0.2773422167503745	4.601374490215183e-95			216.7048877831887	142.4437542412516	19.1946479098152	131.21369288923526	194.75310485429497	269.67135324507666	1838.75347645963	20290.223122342093	1819.558828549815	[]		208.3862262732654	118.82645321922469	116.682363879948	180.69987403968102	286.990341908703	21.250705774124103	796.745971059601	14119.725984660594	775.4952652854769	[]
PA4350	PA14_56560	0.3666356917780018	7.2714607840234e-170	olsB		273.3752669310523	597.8342405580784	0.0	23.691790810062297	92.53186266832165	315.5168543269665	6462.19692538952	357405.7791836543	6462.19692538952	[]		161.21421844858094	321.62436956692403	16.4183210026581	40.303220753394605	153.282929213731	0.0	3089.66708608581	103442.23509932133	3089.66708608581	[]
PA3393	PA14_20190	0.4409586444470335	2.1843637233276935e-253	nosD		387.23726750280855	648.5061663910732	0.0	33.77270348942713	127.039258040555	429.27891523424563	6104.22928507973	420560.2478472464	6104.22928507973	[]		333.3641482522856	824.1617611758313	17.30413008188	47.489239345766	231.81600695784303	0.0	6779.6556164139	679242.6085844479	6779.6556164139	[]
PA0199	PA14_02510	0.26471420636023146	1.8250465678849994e-86	exbD1		104.02912055866926	156.37942927877683	0.0	21.449843836324305	56.69142028084232	131.54623913326452	2044.75353711213	24454.525901555957	2044.75353711213	[]		81.81883128366465	330.1107619224383	9.63162040387647	25.4084464316267	71.9271491772676	0.0	7114.85051793484	108973.11513701275	7114.85051793484	[]
PA0190	PA14_02380	0.0745651677411807	4.767006245331876e-08		least stable	54.57361560613679	102.61736596194628	0.0	12.907929523617652	23.857576670918302	47.583543351050814	1105.9155319271401	10530.323796968009	1105.9155319271401	['path:pae00740 : Riboflavin metabolism', 'path:pae02020 : Two-component system']	No accessory genes	31.349237035379204	63.02321641997892	7.636662600987308	16.44402723191	29.9224519289464	0.0	724.123048392792	3971.9258079195006	724.123048392792	['path:pau00740 : Riboflavin metabolism', 'path:pau02020 : Two-component system']	No accessory genes
PA4987	PA14_65950	0.2287545600580897	1.8686854965621717e-64			103.72677807837098	79.00531742845037	0.0	53.20746564563635	80.1639486345477	127.56012080416548	674.939865753604	6241.840181970208	674.939865753604	[]		80.79869873641566	59.663700297358204	40.9424270946694	60.0932911012337	103.505561582907	0.0	416.96494197927694	3559.757133172983	416.96494197927694	[]
PA1868	PA14_40320	0.1266700728047754	1.4101982444590086e-20	xqhA	least stable	117.07924799964708	199.1078101457923	0.0	22.414521588225575	43.354494889525995	107.139090507117	1446.6436689514999	39643.92006105288	1446.6436689514999	['path:pae03070 : Bacterial secretion system']	No accessory genes	63.753989013368034	120.5423212231766	16.1824929313988	27.8090507141005	58.3018175755689	0.0	939.226471031691	14530.451205871497	939.226471031691	['path:pau03070 : Bacterial secretion system']	No accessory genes
PA3366	PA14_20560	0.22611737267902435	5.563326117793069e-63	amiE		946.9280117833182	2636.7987155964165	17.9400854736762	188.155492072729	359.28329357049904	842.6750327280855	43790.0876526698	6952707.466570913	43772.147567196116	['path:pae00330 : Arginine and proline metabolism', 'path:pae00360 : Phenylalanine metabolism', 'path:pae00380 : Tryptophan metabolism', 'path:pae00627 : Aminobenzoate degradation', 'path:pae00643 : Styrene degradation']		768.7926032335176	1214.2062681976336	220.30285244986	380.879941789844	785.61380539716	35.379904131160394	11339.201981709799	1474296.8617304238	11303.82207757864	['path:pau00330 : Arginine and proline metabolism', 'path:pau00360 : Phenylalanine metabolism', 'path:pau00380 : Tryptophan metabolism', 'path:pau00627 : Aminobenzoate degradation', 'path:pau00643 : Styrene degradation']
PA3981	PA14_12330	0.6264161599343125	0.0		most stable	1244.8530515984814	676.3600562539019	174.18461028323003	797.4832001122238	1055.8571503519252	1551.9496122051569	5341.98862587941	457462.9256957814	5167.804015596181	[]		1199.6473438631979	577.2081895894116	843.517618437727	1080.02597815781	1370.1510648055698	287.04421962519297	3993.3178775380798	333169.2941290861	3706.273657912887	[]
PA3022	PA14_24980	0.3537759954843509	1.7303970960497486e-157			527.5478642836101	705.1961902734591	42.2277677120685	236.33868359450173	371.254455970327	588.3863473164348	9392.53700901734	497301.66677620076	9350.309241305273	[]		533.2986407602901	358.5872922065	244.85683569908298	480.514900259614	718.1474288098441	48.1617184493436	2322.6791693783607	128584.84613198985	2274.517450929017	[]
PA1306	PA14_47340	0.3866704933042008	2.6010173781237613e-190			263.7207742154684	239.3241044392993	17.4368388929445	146.995168391048	204.71271378044548	289.347833532852	2109.34053147542	57276.02696567264	2091.9036925824757	[]		233.7286567949583	150.2194746088137	149.766817371766	205.99068541284998	273.512466763624	0.0	1492.7072053868399	22565.890551748023	1492.7072053868399	[]
PA5043	PA14_66650	0.365655919549116	6.680483604571445e-169	pilN		710.706892962389	549.6791070161303	41.7544334624364	348.5945461153508	565.6207027242642	851.8588150598434	4493.49664601872	302147.1206900503	4451.7422125562825	[]		630.4453994650712	1008.1432295290988	376.667493285379	491.395660928609	681.574026314371	0.0	16347.8369625753	1016352.7712453614	16347.8369625753	[]
PA0582	PA14_07590	0.3690726724658561	2.826529015547086e-172	folB		110.81237551998692	115.03787099487316	0.0	45.46384219780501	77.15717005660815	134.05661160372478	878.033674559973	13233.71176303308	878.033674559973	['path:pae00790 : Folate biosynthesis']		133.70144007353665	154.87068110875686	51.8506759229708	76.2117579188153	140.412833070065	0.0	798.697283953706	23984.92786709025	798.697283953706	['path:pau00790 : Folate biosynthesis']
PA3254	PA14_21910	0.18361928994437005	8.897115733255608e-42			127.76365591183388	106.20690210372379	3.22157789765396	59.035051386584215	100.85357808397049	152.5343605508905	864.5758480045979	11279.906054469973	861.3542701069438	['path:pae02024 : Quorum sensing']		106.38248521560892	76.20800527238642	57.42964792465649	86.4233662474275	142.692316592098	0.0	525.67624323884	5807.660067596075	525.67624323884	['path:pau02024 : Quorum sensing']
PA1528	PA14_44670	0.4990717426874682	0.0	zipA		1653.1330882415575	1184.9039004287006	260.406067877891	1046.76560841044	1387.6936208859552	1887.4345098143826	12519.258889005801	1403997.253251148	12258.85282112791	[]		1937.312379756533	2649.3830180140444	1167.60944528067	1542.2376929520199	2015.5037016551896	605.43800147873	53558.321859218704	7019230.376141206	52952.88385773997	[]
PA0656	PA14_08420	0.4027858413786388	7.8998700684901e-208			197.73908497935776	199.88337892276286	5.330238077895982	65.54922842481236	139.21517135718702	261.9415610031392	1596.24392605896	39953.3651695808	1590.9136879810642	[]		169.3752994426736	171.99080295704744	55.198655714339104	114.68446647208401	226.95248337184398	3.3281969779619	1089.55847868565	29580.836301809915	1086.2302817076884	[]
PA0133	PA14_01640	0.28514786660994124	1.303321591192037e-100	bauR		149.45797683718547	130.23623157084054	0.0	67.41200463363107	102.250477631459	180.42816659117577	828.099688113522	16961.476013773605	828.099688113522	[]		110.4428596757274	112.08269286173315	51.733900831735795	74.65641016771751	113.81872058336398	7.8715257663061395	839.914859826062	12562.530039137613	832.0433340597557	[]
PA5399	PA14_71280	0.1922508943004481	1.0580873021818007e-45	dgcB		182.3619497409232	312.1641706049199	0.0	28.520248110217448	67.70889425284699	202.46279108043097	2950.77475257113	97446.46940945752	2950.77475257113	[]		78.42651290409422	174.34275478341095	16.7522182746517	32.2794435760559	61.65446921449921	0.0	1408.6427420701998	30395.396145468574	1408.6427420701998	[]
PA0800	PA14_53890	0.23895992576009786	2.4536517637370272e-70			49.15743680001561	66.45886110548922	0.0	9.410647099932133	23.345610980871548	62.5441117639705	452.39008123170487	4416.780219438708	452.39008123170487	[]		25.68435576594229	42.560544497362784	5.56170531637213	12.9796856789833	27.7439769362938	0.0	326.964312426373	1811.3999479119964	326.964312426373	[]
PA1742	PA14_42010	0.3436467246423908	3.880455488742154e-148	pauD2		944.5398952217136	918.4866335798692	118.89338369835	384.16846619469567	640.4073347524615	1139.93152764264	9617.25064018223	843617.6960648809	9498.35725648388	[]		701.5846201571567	520.0054957490943	406.173917978808	581.218008917796	812.0386589205051	115.21681233965201	4514.86651356903	270405.7156092613	4399.6497012293785	[]
PA2674	PA14_29520	0.1707898998127687	2.6978850422100352e-36			29.44883104014361	46.8060492397296	0.0	7.356484634591249	13.464978295009447	25.57780599016575	335.507052212323	2190.806245431992	335.507052212323	['path:pae03070 : Bacterial secretion system']		21.06308523209709	37.60797434504124	6.6874679051324115	10.810972132290301	19.896972853039998	0.0	291.531523098092	1414.3597343372794	291.531523098092	['path:pau03070 : Bacterial secretion system']
PA2138	PA14_36910	0.25530908525264223	2.3310288260052837e-80	ligD		169.83325426389376	314.64201145559144	0.0	22.381860055157727	59.09831286795576	173.25099317578997	4924.34671136773	98999.59537282052	4924.34671136773	['path:pae03450 : Non-homologous end-joining']		132.4792074451244	230.67250195424813	22.8899505960839	63.6452016897785	137.703347308683	0.0	3442.94053563776	53209.80315783262	3442.94053563776	['path:pau03450 : Non-homologous end-joining']
PA1580	PA14_44070	0.5022434727951414	0.0	gltA		3562.370814699389	3818.607852399996	325.311334165451	1794.390483520545	2739.0543773363297	4315.856027745802	64752.4344844613	14581765.930410912	64427.12315029585	['path:pae00020 : Citrate cycle (TCA cycle)', 'path:pae00630 : Glyoxylate and dicarboxylate metabolism']		3313.0208714803503	2752.171221801328	1824.8457605831693	2594.12676778043	3527.013895629221	621.410687788877	22265.4120260721	7574446.434111413	21644.001338283226	['path:pau00020 : Citrate cycle (TCA cycle)', 'path:pau00630 : Glyoxylate and dicarboxylate metabolism']
PA0441	PA14_05770	0.19246136472911307	8.441603460762047e-46	dht		179.21767966000326	359.6944806255024	0.0	24.435932937815647	53.81508872353721	142.76186553041	4225.37098461639	129380.11939244992	4225.37098461639	['path:pae00240 : Pyrimidine metabolism', 'path:pae00410 : beta-Alanine metabolism', 'path:pae00770 : Pantothenate and CoA biosynthesis']		195.0314652387788	320.7660632941082	43.6595783367686	97.3310739395822	208.78668624555698	0.0	4589.19963454709	102890.86736119984	4589.19963454709	['path:pau00240 : Pyrimidine metabolism', 'path:pau00410 : beta-Alanine metabolism', 'path:pau00770 : Pantothenate and CoA biosynthesis']
PA5089	PA14_67220	0.27738417216407313	4.3007797840466845e-95	pldB		309.97168802168295	396.9546084780216	20.4176567085528	109.99783723037302	170.495760321887	331.013706476015	4637.90090961598	157572.9611919394	4617.4832529074265	[]		300.43265524481563	377.22948356129035	105.16343218623699	168.112171860767	278.479442583764	21.39623020472461	2046.48021893138	142302.08326791786	2025.083988726656	[]
