PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA1570	PA14_44180	0.08246061124333312	1.5431648674372303e-09		least stable	least stable in counts	142.71212121493744	148.3895038458974	5.82268766027405	76.9634983838885	112.071357932381	173.227456517875	3148.2085088541803	22019.444851631597	3142.3858211939064
PA1933	PA14_39520	0.3619311343424911	2.856904300049748e-165			least stable in SPELL	603.7099129549636	888.3869425128822	0.0621964880526312	89.33202848094129	274.351316966873	851.062576455945	8348.080954886958	789231.3596273871	8348.018758398906
PA0284	PA14_03710	0.3349899474314341	2.0362638784031714e-140			most stable in SPELL	205.3266029742526	602.9264465912771	1.91949695335637	26.5697520999583	56.3084666601622	137.561974310338	10872.542981299699	363520.29999918415	10870.623484346343
PA0587	PA14_07660	0.7509718056326022	0.0			most stable in SPELL	2382.2342068499056	3455.4500885644	24.4705348606533	420.373083287417	1190.86115139077	3035.21672976463	30911.2188324944	11940135.31455972	30886.748297633745
PA4372	PA14_56850	0.6584292544744828	0.0				299.9102061130455	229.09105626860676	5.91151403056152	156.121066430874	235.46693685868092	358.86078687770896	1915.80032993947	52482.71206226595	1909.8888159089086
PA1250	PA14_48040	0.7512383457936557	0.0	aprI			178.57367522294965	199.6857474742729	1.72987357957644	53.945109767768	117.460071757694	235.902990018671	2293.2384511369896	39874.39774435908	2291.508577557413
PA5300	PA14_69970	0.6540429058190018	0.0	cycB			1245.2386754374677	2568.8105794767557	20.9238676980306	275.62423675405	619.737925426769	1346.59882372901	43720.598786470495	6598787.793231705	43699.67491877246
PA2026	PA14_38320	0.15600568233170725	1.71284804850025e-30		least stable	least stable in counts	105.81776042155731	104.51015735700683	0.209768480626356	44.6502667282424	73.7428833738516	132.266519426545	919.8994063428099	10922.372990786329	919.6896378621835
PA5441	PA14_71840	0.7959659615624735	0.0			most stable in SPELL	767.0689865411033	679.6591004330878	25.305407326888197	362.33347087029296	620.643458878631	992.232037580358	14718.165637075	461936.49280151416	14692.860229748112
PA2275	PA14_35150	0.5493505243144848	0.0				84.5259654975254	326.02754766653914	0.23878860549610997	14.8317793321402	30.117881876212106	73.31705663000159	5197.77470212104	106293.96183745745	5197.535913515544
PA0845	PA14_53340	0.7674347560110947	0.0	cerN			122.36374918196982	141.800775365767	3.54201666248479	39.8879520342519	71.9164501097367	150.17827128425802	939.3521711036881	20107.459894332715	935.8101544412033
PA5048	PA14_66700	0.5419245272779621	0.0				330.25446150161105	451.207807730773	0.692848612027999	148.929164312045	217.295243211479	343.041029979355	6369.69185588385	203588.48575721023	6368.999007271822
PA3823	PA14_14600	0.8793885102647392	0.0	tgt	most stable	most stable in counts	473.83803522061896	467.68553313867403	37.6825165019006	196.288406758433	333.129867301331	555.718841144812	5318.0435606271	218729.75790720576	5280.361044125199
PA3985	PA14_12270	0.5145627247935229	0.0				114.74845830152239	95.8176974468864	0.770311806520402	68.1488063013075	98.2065681769995	136.121931447735	1890.6793062257896	9181.03114402306	1889.9089944192692
PA4379	PA14_56930	0.3631394984965519	1.9196891739006834e-166				455.96350338116844	1155.2853284622574	43.86306480608651	182.287664493896	287.894108423047	434.713499952885	22106.914166063198	1334684.190160146	22063.05110125711
PA0507	PA14_06620	0.6281681366139974	0.0				141.90226159489606	132.7048751320874	2.8155697309283503	64.1058091933525	97.7297292601096	180.419903782373	1676.2173810152694	17610.58388382291	1673.4018112843412
PA2283	PA14_35050	0.5853806715124429	0.0			least stable in SPELL	57.91981115216994	84.2801805539126	0.23878860549610997	16.5648975836051	28.8102459846217	62.4636899484266	838.490210346779	7103.148834200108	838.2514217412829
PA1057	PA14_50700	0.5861628527998246	0.0	shaD			158.3179888172488	137.7783462112403	25.305407326888197	82.7681528588972	124.165088664296	188.567174658429	1422.0315718001098	18982.87268470439	1396.7261644732216
PA0693	PA14_55360	0.7100971408129623	0.0	exbB2			55.93760231606246	142.06086949057328	0.14020680308678699	11.4997635924382	20.3545078256893	46.021170212669496	3609.89812313015	20181.290640417694	3609.7579163270634
PA3654	PA14_17080	0.8218898626358118	0.0	pyrH			845.5484982283881	747.2282977649562	73.0969613077825	334.613428466433	632.1790846609359	1030.86952835754	5631.87911601631	558350.128980714	5558.782154708528
PA2374	PA14_33940	0.8386002761379839	0.0		most stable	most stable in counts	45.338082218353996	47.08139054592408	0.753019791447303	12.574280411221599	29.857910077151107	64.2735919386392	489.17174751042086	2216.6573357378293	488.41872771897357
PA5312	PA14_70140	0.6464140786465115	0.0	pauC			1650.9199695927389	1413.0983790124353	108.45948167726	749.444811543086	1307.79536059885	2073.88935752427	14577.9920108173	1996847.0287675723	14469.532529140039
PA1379	PA14_46420	0.7875285899731346	0.0			least stable in SPELL	34.10351538177132	30.981947626768406	0.0871953139390681	16.1638117748918	25.9676705404317	39.6780414398547	273.320025573078	959.8810787478204	273.23283025913895
PA2552	PA14_31540	0.7417490298762017	0.0				600.0578410449718	939.8759338008184	5.70652860897032	101.76335516736	256.177589406594	709.638172745004	13567.0139841049	883366.7709379604	13561.30745549593
PA1795	PA14_41360	0.7901248317925198	0.0	cysS			1202.25580071025	895.6186638295426	131.361711527733	647.779995862953	1062.66211648276	1576.13523207913	12763.4185692074	802132.7909998152	12632.056857679667
PA1691	PA14_42640	0.4370394562122591	1.960513183847209e-248	pscT			37.43040450881908	46.33971469390528	0.770311806520402	10.810885342325802	20.2863861389197	43.6384839589131	524.428423752844	2147.3691579125407	523.6581119463235
PA0776	PA14_54240	0.6972459417706908	0.0				73.9487132559975	123.22083379450282	0.903878411959282	20.7994524905202	41.7280603055208	83.0909452502263	1249.46372127541	15183.373881012489	1248.5598428634507
PA2662	PA14_29660	0.3248450370108233	1.1066620047192354e-131				353.67880143973235	788.9898757955431	1.6620302137024399	60.2534567449681	118.205638971758	255.777447266393	10853.9789338325	622505.0241078665	10852.3169036188
PA0550	PA14_07150	0.601783149963362	0.0				83.54555565405443	62.944304552669266	4.31513035789274	44.7624405540103	71.4063945447832	106.556560772907	996.7116847486341	3961.9854756191808	992.3965543907414
PA2777	PA14_28170	0.5787093835160497	0.0				260.84009923135164	385.5806578624191	0.8310151068512209	91.1418256926177	152.695449743037	270.570294543782	4456.36969049024	148672.4437176159	4455.538675383389
PA3717	PA14_16320	0.7711789563467539	0.0				79.03784145796241	54.6141793749239	8.7726129612173	42.5812984763158	60.9173365198893	98.8968515410417	389.25480112631004	2982.708588796363	380.48218816509274
PA3728	PA14_16190	0.8233720231816791	0.0		most stable	most stable in both	1280.0546831333418	1044.3579285060973	55.746077377479715	572.122555773453	956.5405486793088	1708.11902016081	9614.99784941231	1090683.4828335466	9559.25177203483
PA1168	PA14_49310	0.21425602363225246	1.3889056326048274e-56				184.51665722656722	1630.7423908510755	0.296133356229963	7.53733894781633	18.308767454111802	49.6713662128812	32713.9829803131	2659320.745318682	32713.68684695687
PA4851	PA14_64170	0.8283010374520541	0.0		most stable	most stable in both	445.4091182074088	342.8069878733677	25.305407326888197	218.08576361598702	381.2669847674389	559.484690607595	5088.954605722771	117516.63093481126	5063.649198395882
PA4238	PA14_09115	0.8541063831659309	0.0	rpoA	most stable	most stable in both	8757.649762586401	9678.056246444092	162.411816339458	2319.65123971258	5984.0337407058605	11402.1626432904	65838.3029415681	93664772.7093355	65675.89112522863
PA5449	PA14_71930	0.5635634974427668	0.0	wbpX			274.43708967521604	167.9602370877031	8.44670919278504	159.562081370479	232.563361437837	343.206053129333	1296.98877092665	28210.641242557434	1288.542061733865
PA3879	PA14_13730	0.4454948434477392	3.345993181845214e-259	narL			436.0544982571895	685.579525385399	20.7731655282959	131.142966597961	222.59909754984798	432.167805736654	5626.73037077084	470019.285627669	5605.957205242544
PA2706	PA14_29150	0.3660127061742205	2.981611313497096e-169				118.33725200490865	65.81845257229968	1.9021762029901101	76.22676541415991	107.951394187931	145.065674173943	1116.08596674064	4332.068699012062	1114.1837905376499
PA5479	PA14_72340	0.8306010919391615	0.0	gltP	most stable	most stable in counts	792.8668150290439	1100.6015029405394	54.4578775039607	222.03944536597402	433.450364399149	869.4431647348531	10346.5751860935	1211323.6682749742	10292.117308589539
PA5295	PA14_69900	0.6118170738983015	0.0				475.5944243835047	243.6986300719501	76.51615516120401	300.65232776269403	419.868645347992	593.2973019985579	1860.4356008264701	59389.02229894519	1783.919445665266
PA2697	PA14_29250	0.2612302234810205	3.5695899559367065e-84				15.669856177457206	13.589723435365249	0.277128581705733	6.941547149828921	11.463497859194801	19.893401653379602	91.7432006697915	184.68058304971547	91.46607208808577
PA4454	PA14_57850	0.7253223311825746	0.0				617.5628176592159	1023.2789814055086	27.0722717364743	227.880328853817	396.50635402120696	686.7159938228119	21907.3010706571	1047099.8737862952	21880.228798920627
PA2765	PA14_28340	0.7959897112580494	0.0				287.19228247188477	184.79350395144147	20.2663356866956	156.340045982752	254.48210854093102	375.85097335444397	2342.85788334744	34148.63910265141	2322.5915476607443
PA4368	PA14_56800	0.6984063218672226	0.0				255.2261686547182	227.05805668723173	8.473429871724429	120.94995361306101	172.841792983197	313.307946617125	1919.3325330792002	51555.36110658214	1910.8591032074758
PA2133	PA14_36990	0.8447746926798335	0.0		most stable	most stable in counts	21.390955705410978	39.20688453758631	0.209768480626356	4.5449156117425495	7.921134983852428	17.359607692673	469.105811570438	1537.1797951436247	468.89604308981166
PA1925	PA14_39620	0.5365398330043574	0.0				36.30880626792142	88.4592393625357	0.190909631415096	4.67139222540596	9.834772703527367	24.7717160194593	945.837342890276	7825.037028598385	945.6464332588608
PA2530	PA14_31840	0.3925347458212437	1.4241847290638375e-196				179.03415312490088	141.77290584937126	22.406622212859396	115.47169127094801	157.80194862405702	206.330576308959	2798.4075634259398	20099.556832974686	2776.0009412130803
PA0510	PA14_06660	0.6247919967299917	0.0	nirE			287.4045033079775	547.369716962092	1.07258482011772	23.7852582249631	78.42020586610721	253.936622027505	3789.2070468104603	299613.6070471607	3788.1344619903425
PA2339	PA14_34410	0.3818542297602765	2.9026635005713436e-185				67.41671485466304	264.6906983592084	0.23878860549610997	14.0511593672907	26.9186979969247	52.5787743052581	3597.9119831155103	70061.16579788545	3597.673194510014
PA0740	PA14_54700	0.5872757464382314	0.0	sdsA1		least stable in SPELL	89.44591565094821	152.12100321143402	4.18249510720604	31.85484370842801	48.1094246247926	88.42674234410629	1870.4146798760398	23140.79961805312	1866.2321847688338
PA5183	PA14_68460	0.344313161043752	9.644218544608917e-149				85.55948023035857	113.41569148433369	0.692848612027999	36.7319014237519	61.3389448158595	100.33363343689699	2394.19145256692	12863.119074869563	2393.498603954892
PA3224	PA14_22480	0.4980822137354452	0.0				246.93774169127835	318.02395311982747	4.69995138606228	79.2280022455817	151.771137893818	296.714380388437	3585.465180333429	101139.23475796221	3580.7652289473667
PA5239	PA14_69190	0.7602893910226158	0.0	rho		most stable in SPELL	3082.9979219460242	3940.7158378786726	162.73820635749502	975.934042388649	1960.17107155067	3541.2636084618707	38493.396413471404	15529241.314907808	38330.65820711391
PA2524	PA14_31950	0.4248855568444191	1.750111149409123e-233	czcS			124.36086775564955	339.3059276898271	1.58297102224543	50.7957055537959	86.3410781196055	134.022898027833	6691.95226028655	115128.51256545419	6690.369289264305
PA0212	PA14_02590	0.7496104924784958	0.0	mdcE			89.51956971472553	276.13577460650276	0.7636385256603859	10.4799177735289	23.500838710941306	66.9343725626823	5655.1392808322	76250.9660175333	5654.37564230654
PA2928	PA14_26165	0.4487969336065417	1.7207683116290398e-263				82.67076728189492	125.28020512755543	0.753019791447303	33.852439257223104	58.1568905760335	95.320680960207	1682.15406534271	15695.129796802366	1681.4010455512628
PA0062	PA14_00740	0.41385749021070223	1.935084019820272e-220				76.27061207240165	78.62511472119434	0.665395593112025	38.950274929734796	58.443822638413295	85.0383183177125	1193.83109001401	6181.90866492097	1193.165694420898
PA0575	PA14_07500	0.7833098801906646	0.0				419.05540575339523	338.2412909709021	33.094154046901195	165.740539572026	319.77704432048597	593.325327737158	2491.7217615292197	114407.17091766247	2458.6276074823186
PA5124	PA14_67670	0.5972403023639318	0.0	ntrB			238.34511747827327	391.12665627706804	26.544155574513397	117.874483212671	160.34138967445801	230.788745010798	5101.291243106471	152980.06125047972	5074.747087531957
PA0857	PA14_53190	0.4645527878405881	1.2791678197463125e-284	bolA			306.070536118419	272.8024203674539	23.115222567856	110.844735600823	219.88490023315399	403.738961805254	2182.62957904957	74421.16055834104	2159.514356481714
PA4487	PA14_58230	0.5962656329125492	0.0	magF		most stable in SPELL	249.46745382685654	206.65229894985248	16.2063021183396	112.355035413933	194.119729432766	314.062109966599	1781.4549378555605	42705.1726612592	1765.2486357372209
PA1435	PA14_45910	0.3546430811671244	2.6397138543832548e-158			least stable in SPELL	82.8729968016076	241.47836664611458	0.710377071819382	21.3508455951705	40.3127998232951	83.5728802225033	6111.473704806589	58311.80155807534	6110.7633277347695
PA5273	PA14_69620	0.4267091747309209	1.0933143986563742e-235				101.31687028461086	55.343295957811	15.2752578432797	67.7322036713538	94.13308396731148	121.33655468943998	591.728565522726	3062.8804074738596	576.4533076794462
PA3605	PA14_17660	0.6533285135086718	0.0				108.87126025949831	89.67292040580939	6.5116457807079104	60.0543398987074	100.840608938124	136.118917170693	1531.57669818776	8041.232654106627	1525.065052407052
PA3753	PA14_15870	0.4808998141323163	9.549569798125661e-308				356.3280828564935	265.61505543547395	22.8261144358813	193.481426984192	318.827549559214	445.224504357729	3741.15274709947	70551.3576739899	3718.326632663589
PA3068	PA14_24445	0.6921757525534461	0.0	gdhB			4320.985988618544	4086.416975815511	396.29752689128304	1654.56673955573	2936.9488403754303	5517.276538880121	33013.9325177335	16698803.700233186	32617.634990842216
PA3828	PA14_14500	0.8051712568627692	0.0	lptF		most stable in SPELL	643.3144173348618	485.60981548702307	63.3483372502522	320.85708753067297	519.489502096921	811.5365803082651	5218.09007224093	235816.8928973406	5154.741734990677
PA5145	PA14_67970	0.6870509330905277	0.0				90.49716277867061	54.42386550033942	3.3060523255747403	58.28538290134711	78.4618078708493	108.294776856282	457.664185668927	2961.957135999035	454.3581333433523
PA4950	PA14_65400	0.521077329762765	0.0				277.59173590858484	290.52894415213933	54.692138262948596	166.47781655236602	221.643810486945	305.28942533066004	7821.441550436859	84407.0673901569	7766.74941217391
PA5513	PA14_72750	0.746562688469788	0.0	poxA			102.78474073260217	65.41605559957013	10.9606521861752	63.5231860795172	91.77807964083121	128.39483617706998	801.969108197618	4279.260330206051	791.0084560114427
