PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA14_09700	PA4190	0.5706143651952327	0.0		most stable
PA14_25320	PA2997	0.8012114234924428	0.0	nqrC	most stable
PA14_39560	PA1930	0.7993092116604898	0.0		most stable
PA14_53410	PA0839	0.5575349792825597	0.0		most stable
PA14_05690	PA0437	0.6063852501859271	0.0	codA	most stable
PA14_63060	PA4768	0.7894524531791808	0.0	smpB	most stable
PA14_55340	PA0694	0.6985836450389947	0.0	exbD2	most stable
PA14_39060	PA1970	0.3225150494096243	1.064863640833502e-129
PA14_49210	PA1177	0.4081586175997393	7.536676604276484e-214	napE
PA14_24040	PA3100	0.6199384411692633	0.0	xcpU	most stable
PA14_27000	PA2867	0.47390774896491844	1.2064829675146598e-297
PA14_65200	PA4937	0.6835685097704679	0.0	rnr	most stable
PA14_08960	PA4252	0.7907843145452237	0.0	rplX	most stable
PA14_06860	PA0526	0.3062571945714766	1.6569545149226978e-116
PA14_28630	PA2745	0.401934467814093	7.69094753605551e-207
PA14_56830	PA4370	0.5665278836755796	0.0	icmP	most stable
PA14_37880	PA2058	0.8122808363944889	0.0	sppA	most stable
PA14_69570	PA5268	0.8187833097269667	0.0	corA	most stable
PA14_10680	PA4118	0.7196735762384046	0.0		most stable
PA14_62890	PA4754	0.8115551759312786	0.0		most stable
PA14_24370	PA3076	0.22575281229265812	9.09889369862772e-63
PA14_09180	PA4234	0.845770762669811	0.0	uvrA	most stable
PA14_57600	PA4434	0.5720426007669999	0.0		most stable
PA14_08430	PA0657	0.6313819903481336	0.0		most stable
PA14_69170	PA5238	0.6670914002816147	0.0		most stable
PA14_66120	PA5001	0.7828604134356266	0.0		most stable
PA14_11090	PA4083	0.8556037276013208	0.0	cupB4	most stable
PA14_39080	PA1968	0.334476044728939	6.097731267865064e-140
PA14_44210	PA1567	0.7458935014872219	0.0		most stable
PA14_08300	PA0641	0.5388491224984825	0.0		most stable
PA14_32380	PA2495	0.3148122589140691	2.4039574250414944e-123	oprN
PA14_34940	PA2292	0.641597074692268	0.0		most stable
PA14_33220	PA2430	0.8399171209343335	0.0		most stable
PA14_72170	PA5468	0.5485741859818283	0.0		most stable
PA14_64660	PA4892	0.672376295782561	0.0	ureF	most stable
PA14_15720	PA3764	0.7911881802741133	0.0		most stable
PA14_40110	PA1887	0.7176644707435486	0.0		most stable
PA14_67380	PA5102	0.7136858703281238	0.0		most stable
PA14_19900	PA3417	0.7083193446112815	0.0		most stable
PA14_66620	PA5040	0.5280433597076358	0.0	pilQ	most stable
PA14_38730	PA1993	0.6113178897389214	0.0		most stable
PA14_21820	PA3262	0.8631626729343861	0.0		most stable
PA14_57730	PA4444	0.4876800717230188	1.178379e-317	mltB1
PA14_06540	PA0503	0.5632501539222867	0.0		most stable
PA14_67810	PA5134	0.7585091489732415	0.0		most stable
PA14_10600	PA4126	0.7836689030691789	0.0		most stable
PA14_12300	PA3983	0.7265670594751305	0.0		most stable
PA14_46780	PA1353	0.7262919160211884	0.0		most stable
PA14_73050	PA5539	0.5581005202717236	0.0		most stable
PA14_63040	PA4766	0.4151901011295673	5.991224097443217e-222
PA14_70170	PA5314	0.24104693044740505	1.4616867635415687e-71
PA14_25900	PA2950	0.6294350183495038	0.0		most stable
PA14_64420	PA4871	0.7927853173129276	0.0		most stable
PA14_11680	PA4032	0.6380871761400905	0.0		most stable
PA14_47680	PA1278	0.7337520452162013	0.0	cobU	most stable
PA14_18820	PA3518	0.33474501031006826	3.5442297742474065e-140
PA14_31310	PA2568	0.4315775404630785	1.354730785155586e-241
PA14_17230	PA3642	0.867311650348116	0.0	rnhB	most stable
PA14_56260	PA4331	0.5382730542577713	0.0		most stable
PA14_67420	PA5105	0.6652389375964329	0.0	hutC	most stable
PA14_44580	PA1536	0.5013767579310119	0.0		most stable
PA14_57240	PA4404	0.7872986451419749	0.0		most stable
PA14_60210	PA4544	0.8072483684774882	0.0	rluD	most stable
PA14_47190	PA1318	0.1401405227854527	7.274324076840719e-25	cyoB	least stable
PA14_10240	PA4152	0.5062368764365831	0.0		most stable
PA14_40420	PA1861	0.49858838853222714	0.0	modC
PA14_14380	PA3837	0.7809498482772493	0.0		most stable
PA14_30460	PA2600	0.5912736144772356	0.0		most stable
PA14_09740	PA4187	0.8525439071788855	0.0		most stable
PA14_63580	PA4811	0.2649287447499582	1.3642172283912594e-86	fdnH
PA14_40320	PA1868	0.847059976835311	0.0	xqhA	most stable
PA14_63730	PA4821	0.6328318977339021	0.0		most stable
PA14_07140	PA0549	0.8296214942808695	0.0		most stable
PA14_72280	PA5476	0.3486353771571703	1.135205340790963e-152	citA
PA14_50870	PA1042	0.5866231849586041	0.0		most stable
PA14_34140	PA2360	0.8467954297336351	0.0	hsiA3	most stable
PA14_66710	PA5049	0.7982007125292482	0.0	rpmE	most stable
PA14_08730	PA4273	0.8525861111751412	0.0	rplA	most stable
PA14_43240	PA1644	0.528273748097445	0.0		most stable
PA14_37840	PA2061	0.8194122029414064	0.0	sppD	most stable
PA14_11720	PA4029	0.7851583579215161	0.0		most stable
PA14_53020	PA0869	0.45815429373141353	7.462234022480076e-276	pbpG
PA14_35420	PA2255	0.8717088483392451	0.0	pvcB	most stable
PA14_19140	PA3475	0.3847626082449891	2.8820075070610364e-188	pheC
PA14_55110	PA0713	0.533407271345469	0.0		most stable
PA14_30070	PA2633	0.7298914091897203	0.0		most stable
PA14_72580	PA5500	0.3773705610966186	1.316089868075477e-180	znuC
PA14_15000	PA3794	0.5632039509885772	0.0		most stable
PA14_19540	PA3445	0.5267156518158238	0.0		most stable
PA14_60520	PA4573	0.8150834561705845	0.0		most stable
PA14_11280	PA4066	0.37544279918360773	1.2142419147467789e-178
PA14_16410	PA3709	0.6483319823871617	0.0		most stable
PA14_21440	PA3295	0.7327235170537876	0.0		most stable
PA14_13520	PA3894	0.6327594580808329	0.0		most stable
PA14_23530	PA3136	0.7132644548791542	0.0		most stable
PA14_07370	PA0567	0.6663300486814463	0.0		most stable
PA14_42430	PA1710	0.5298540930382142	0.0	exsC	most stable
PA14_72520	PA5496	0.5368646100749933	0.0		most stable
PA14_46070	PA1421	0.24580996264844399	1.971819609050855e-74	gbuA
PA14_40160	PA1883	0.6874062043533528	0.0		most stable
PA14_34510	PA2328	0.6900290375800752	0.0		most stable
PA14_50100	PA1104	0.7309573500231706	0.0	fliI	most stable
PA14_45310	PA1480	0.7795625576771542	0.0	ccmF	most stable
PA14_17960	PA3582	0.2606303248281849	9.098655556151085e-84	glpK
PA14_52910	PA0878	0.33987348499128445	1.0254900196993413e-144
PA14_51470	PA0992	0.11304718565429905	1.1154547027217147e-16	cupC1	least stable
PA14_35490	PA2250	0.7044638951822336	0.0	lpdV	most stable
PA14_01620	PA0132	0.43680606231314156	4.278483882586147e-248	aptA
PA14_49610	PA1144	0.8695995224377093	0.0		most stable
PA14_22560	PA3222	0.4837730635587412	6.94015132564e-312
PA14_44530	PA1540	0.5886414440873813	0.0		most stable
PA14_37570	PA2083	0.5175241664437439	0.0		most stable
PA14_32970	PA2447	0.6225940862713617	0.0		most stable
PA14_10640	PA4122	0.8082253019762483	0.0		most stable
PA14_50040	PA1109	0.6119178104332929	0.0		most stable
PA14_67410	PA5104	0.6890672659528907	0.0		most stable
PA14_64460	PA4874	0.5230063379866908	0.0		most stable
PA14_02380	PA0190	0.7839015722978637	0.0		most stable
PA14_54410	PA0764	0.5856408964724978	0.0	mucB	most stable
PA14_64010	PA4841	0.4604027124686381	6.796279950616106e-279
PA14_51100	PA1022	0.7080540877857582	0.0		most stable
PA14_63390	PA4799	-0.022966880315629556	0.09307463303698317		least stable
PA14_34070	PA2365	0.73750898125137	0.0	hsiB3	most stable
PA14_68490	PA5185	0.2989257860497811	7.936153042767362e-111
PA14_69760	PA5284	0.4637018360653879	2.1344418100465025e-283
PA14_41810	PA1759	0.7239168956820063	0.0		most stable
PA14_04050	PA0310	0.6049717955185272	0.0		most stable
PA14_64410	PA4870	0.4051594370973658	1.8756293229815488e-210
PA14_00590	PA0047	0.8303623518919145	0.0		most stable
PA14_00790	PA0067	0.7187681574889673	0.0	prlC	most stable
PA14_72030	PA5457	0.6255664185095222	0.0		most stable
PA14_63430	PA4801	0.6020228339603078	0.0		most stable
PA14_47580	PA1285	0.5753639429890961	0.0		most stable
PA14_43140	PA1653	0.6725504543192488	0.0		most stable
PA14_00230	PA0021	0.8793745284715065	0.0		most stable
PA14_70440	PA5336	0.7977714692905176	0.0	gmk	most stable
PA14_41130	PA1810	0.7337911513284062	0.0	nppA2	most stable
PA14_03810	PA0292	0.4319994770189179	4.087917606388185e-242	aguA
PA14_50850	PA1044	0.6516896119641702	0.0		most stable
PA14_08420	PA0656	0.6894009358206947	0.0		most stable
PA14_32530	PA2482	0.09912793735290723	3.71843907082381e-13		least stable
PA14_51060	PA1026	0.703289170658207	0.0		most stable
PA14_18100	PA3572	0.3831225093554732	1.5008409752703096e-186
PA14_69010	PA5225	0.8014312762286123	0.0		most stable
PA14_46970	PA1337	0.7586771986203125	0.0	ansB	most stable
PA14_25100	PA3012	0.5172870405143966	0.0		most stable
PA14_14730	PA3814	0.6379635193627536	0.0	iscS	most stable
PA14_24980	PA3022	0.34881868158233503	7.689295023891094e-153
PA14_67520	PA5113	0.4304778057473169	3.052239585438915e-240
PA14_29500	PA2676	0.810343969795388	0.0		most stable
PA14_16710	PA3685	0.8007529716281704	0.0		most stable
PA14_70510	PA5341	0.766063051178236	0.0		most stable
PA14_34130	PA2361	0.8393504625659215	0.0	icmF3	most stable
PA14_37850	PA2060	0.8276590051754243	0.0	sppC	most stable
PA14_60310	PA4554	0.4958894939389505	0.0	pilY1
PA14_32930	PA2450	0.279988307449762	6.608080322359244e-97
PA14_63110	PA4773	0.3865816118984712	3.501513486995213e-190
PA14_58320	PA4494	0.771292290302306	0.0		most stable
PA14_62100	PA4691	0.40693758134193503	1.836419874918332e-212
PA14_07910	PA0607	0.8069791842240573	0.0	rpe	most stable
PA14_10820	PA4108	0.8134528322949625	0.0		most stable
PA14_72410	PA5486	0.535616223504481	0.0		most stable
PA14_70600	PA5348	0.5266713069332566	0.0		most stable
PA14_07940	PA0609	0.6656067955870063	0.0	trpE	most stable
PA14_40180	PA1881	0.8037886683966586	0.0		most stable
PA14_01300	PA0106	0.7499918569521695	0.0	coxA	most stable
PA14_39530	PA1932	0.5596298914156932	0.0		most stable
PA14_14520	PA3826	0.8366652925408075	0.0		most stable
PA14_72700	PA5509	0.5563786836242092	0.0		most stable
PA14_17260	PA3640	0.8653967941535502	0.0	dnaE	most stable
PA14_45710	PA1450	0.4231751851868289	2.1930885392564563e-231
PA14_62010	PA4688	0.6543243016084586	0.0	hitB	most stable
PA14_34370	PA2341	0.251165468046715	9.82846096080676e-78
PA14_36490	PA2173	0.7158392136681889	0.0		most stable
PA14_11740	PA4027	0.7757607328387551	0.0		most stable
PA14_09880	PA4177	0.8093219678367395	0.0		most stable
PA14_54500	PA0757	0.5218811815510882	0.0		most stable
PA14_35230	PA2269	0.41852370872193756	7.397753896623662e-226
PA14_20750	PA3349	0.5799441784948879	0.0		most stable
PA14_08980	PA4250	0.7902887844678689	0.0	rpsN	most stable
PA14_17210	PA3644	0.8567100490411529	0.0	lpxA	most stable
PA14_12890	PA3941	0.5994461059694813	0.0		most stable
PA14_27870	PA2805	0.6669131365507337	0.0		most stable
PA14_21580	PA3283	0.03316219101185784	0.015297770517014734		least stable
PA14_53150	PA0860	0.5837059112013457	0.0		most stable
PA14_27710	PA2817	0.6153401480268339	0.0		most stable
PA14_61190	PA4624	0.6633037116439716	0.0		most stable
PA14_00530	PA0042	0.6554167428103687	0.0		most stable
PA14_49710	PA1135	0.7639262761129223	0.0		most stable
PA14_55570	PA0673	0.7792968968484274	0.0		most stable
PA14_02680	PA0219	0.8792306878192926	0.0		most stable
PA14_26910	PA2875	0.4005661564553828	2.551467528913746e-205
PA14_55760	PA4291	0.726314605256303	0.0		most stable
PA14_17100	PA3653	0.7691051687278212	0.0	frr	most stable
PA14_04550	PA0347	0.6446175791730445	0.0	glpQ	most stable
PA14_58210	PA4485	0.6678321327229596	0.0		most stable
PA14_53750	PA0813	0.8199860337873044	0.0		most stable
PA14_00110	PA0010	0.4002589280235889	5.588240933586711e-205	tag
PA14_06730	PA0517	0.7109784652222016	0.0	nirC	most stable
PA14_16260	PA3723	0.7828145991081568	0.0		most stable
PA14_28200	PA2775	0.8148523582025439	0.0		most stable
PA14_31970	PA2522	0.44621840887562636	4.335681021090806e-260	czcC
PA14_09300	PA4223	0.7747707811494339	0.0		most stable
PA14_50270	PA1094	0.6070511544636163	0.0	fliD	most stable
PA14_58110	PA4478	0.4917099445872333	1e-323
PA14_10940	PA4094	0.5976830403953232	0.0		most stable
PA14_55400	PA0690	0.5722319427318425	0.0		most stable
PA14_07620	PA0584	0.6073856885984659	0.0	cca	most stable
PA14_30710	PA2582	0.544463374708572	0.0		most stable
PA14_00060	PA0005	0.7029430636207648	0.0		most stable
PA14_25800	PA2957	0.7232066153789228	0.0		most stable
PA14_19340	PA3462	0.7971835270636748	0.0		most stable
PA14_21850	PA3260	0.6923569218862882	0.0		most stable
PA14_04900	PA0373	0.831119261939874	0.0	ftsY	most stable
PA14_66550	PA5034	0.8537971691710373	0.0	hemE	most stable
PA14_13290	PA3913	0.3622593442417241	1.4739179061919692e-165
PA14_17880	PA3589	0.8323425561174702	0.0		most stable
PA14_20620	PA3360	0.7616772703455238	0.0		most stable
PA14_65380	PA4948	0.2694537024140932	1.2726068747881586e-89
PA14_69480	PA5262	0.6529093152012042	0.0	algZ	most stable
PA14_65250	PA4939	0.782983887262679	0.0	hisZ	most stable
PA14_20330	PA3382	0.5739401747103505	0.0	phnE	most stable
PA14_24840	PA3034	0.48370099952500084	8.85307576384e-312
PA14_51610	PA0980	0.25562572701976183	1.5162376551402335e-80
PA14_46010	PA1425	0.7860703880516767	0.0		most stable
PA14_61740	PA4668	0.8186926866258534	0.0	lolB	most stable
PA14_39960	PA1900	0.6365551757963037	0.0	phzB2	most stable
PA14_45590	PA1458	0.3675707819688131	9.349229430204302e-171
PA14_36900	PA2170	0.4646531302586998	1.0510667140960831e-284
PA14_30050	PA2634	0.6105746087748746	0.0		most stable
PA14_29650	PA2663	0.3865664978664475	3.6326310187551913e-190
PA14_11230	PA4071	0.8412091896551638	0.0		most stable
PA14_34460	PA2331	0.6768306476636405	0.0		most stable
PA14_71910	PA5447	0.6316824555755287	0.0	wbpZ	most stable
PA14_52340	PA0921	0.2085539135578342	1.2423547916885882e-53
PA14_46420	PA1379	0.7875258092893842	0.0		most stable
PA14_16950	PA3666	0.8475011417069478	0.0	dapD	most stable
PA14_62280	PA4706	0.5617646867550933	0.0	hmuV	most stable
PA14_00830	PA0071	0.6477479798077959	0.0		most stable
PA14_61980	PA4685	0.45926952698035545	2.3310989015550904e-277
PA14_69590	PA5270	0.6745930043277256	0.0		most stable
PA14_53390	PA0841	0.17296279753911553	3.4559981231139127e-37		least stable
PA14_72200	PA5470	0.6609871828368974	0.0	prfH	most stable
PA14_36420	PA2177	0.7399644266732333	0.0		most stable
PA14_13800	PA3874	0.4546254184226605	3.9744065944122593e-271	narH
PA14_13140	PA3922	0.7075500323696283	0.0		most stable
PA14_21090	PA3320	0.8198891442259015	0.0		most stable
PA14_49530	PA1149	0.3249028571731401	1.045769436797951e-131
PA14_55690	PA4285	0.6855876281657274	0.0	recC	most stable
PA14_27390	PA2839	0.6506333355203431	0.0		most stable
PA14_59220	PA0985	0.5221576991228634	0.0		most stable
PA14_23560	PA3134	0.8503868177869103	0.0	gltX	most stable
PA14_67530	PA5114	0.7507643996971188	0.0		most stable
PA14_21210	PA3310	0.3314780595392535	2.4876451181723045e-137
PA14_70530	PA5342	0.7640925269250979	0.0		most stable
PA14_38190	PA2036	0.8367313458966463	0.0		most stable
PA14_39000	PA1974	0.775127019919823	0.0		most stable
PA14_62270	PA4705	0.08893789844959031	7.248449281145101e-11		least stable
PA14_04580	PA0350	0.7292163849493059	0.0	folA	most stable
PA14_09100	PA4239	0.8331604136876432	0.0	rpsD	most stable
PA14_22830	PA3199	0.7124870268327743	0.0		most stable
PA14_31620	PA2548	0.7701520718787739	0.0		most stable
PA14_42100	PA1735	0.5538948557749768	0.0		most stable
PA14_56700	PA4360	0.6326806903467154	0.0		most stable
PA14_57260	PA4406	0.7235195447464371	0.0	lpxC	most stable
PA14_33800	PA2387	0.08265281951213185	1.4186531524120438e-09		least stable
PA14_37910	PA2056	0.5997044348195621	0.0		most stable
PA14_20120	PA3399	0.5872722012545726	0.0		most stable
PA14_41990	PA1744	0.46203220279648277	4.114965694368688e-281
PA14_37820	PA2063	0.751607117441051	0.0		most stable
PA14_73120	PA5545	0.6665065578554098	0.0		most stable
PA14_25550	PA2977	0.8473398044957051	0.0	murB	most stable
PA14_12910	PA3939	0.6317637156558081	0.0		most stable
PA14_04670	PA0357	0.7527207500383597	0.0	mutM	most stable
PA14_52090	PA0940	0.5169190930996985	0.0		most stable
PA14_71140	PA5386	0.8760387187224523	0.0		most stable
PA14_60890	PA4602	0.8235283453076153	0.0	glyA	most stable
PA14_07300	PA0561	0.5906683050564517	0.0		most stable
PA14_16330	PA3716	0.8624580062113917	0.0		most stable
PA14_02560	PA0209	0.6832973126206792	0.0		most stable
PA14_37760	PA2068	0.7431004850160623	0.0		most stable
PA14_68750	PA5205	0.5291817085806448	0.0		most stable
PA14_34960	PA2291	0.5844550020478428	0.0		most stable
PA14_65370	PA4947	0.7273028733938077	0.0	amiB	most stable
PA14_12900	PA3940	0.7557709834182356	0.0		most stable
PA14_48770	PA1201	0.5742646639431911	0.0		most stable
PA14_18480	PA3546	0.5427547207057605	0.0	algX	most stable
PA14_29400	PA2684	0.5184103516289751	0.0		most stable
PA14_22000	PA3246	0.7658151234836644	0.0	rluA	most stable
PA14_36220	PA2203	0.5703134280250426	0.0		most stable
PA14_01190	PA0098	0.6543677700062228	0.0		most stable
PA14_22570	PA3221	0.6894050836423061	0.0	csaA	most stable
PA14_71570	PA5422	0.3797648205982692	4.571947564321414e-183
PA14_42870	PA1672	0.6762367877798613	0.0		most stable
PA14_61440	PA4643	0.6908000900635831	0.0		most stable
PA14_43720	PA1607	0.30146418221969534	8.943895733659075e-113
PA14_37900	PA2057	0.8379500261825618	0.0	sppR	most stable
PA14_04090	PA0314	0.5835430467249549	0.0		most stable
PA14_35670	PA2237	0.10805425048312445	2.311586845106373e-15	pslG	least stable
PA14_51050	PA1027	0.5444114292714188	0.0		most stable
PA14_44360	PA1555	0.6501231352978758	0.0		most stable
PA14_48040	PA1250	0.7507270428527341	0.0	aprI	most stable
PA14_19410	PA3455	0.7017173388524579	0.0		most stable
PA14_56800	PA4368	0.6983031750320507	0.0		most stable
PA14_49850	PA1123	0.4629371207532643	2.3848605429957327e-282
PA14_57080	PA4392	0.26053724550594604	1.0460385198503678e-83
PA14_22760	PA3204	0.5976900265685671	0.0	cpxR	most stable
PA14_22660	PA3213	0.7233262956304687	0.0		most stable
PA14_51860	PA0959	0.7449893553366989	0.0		most stable
PA14_26830	PA2881	0.5935386526187708	0.0		most stable
PA14_55590	PA0671	0.5726444624189188	0.0		most stable
PA14_70010	PA5303	0.7036236076516462	0.0		most stable
PA14_06990	PA0537	0.24467712694649776	9.619786353854285e-74
PA14_58150	PA4481	0.8747075840380065	0.0	mreB	most stable
PA14_64050	PA4843	0.4085293283161593	2.850993525292608e-214
PA14_60550	PA4576	0.7490115738971468	0.0		most stable
PA14_71090	PA5382	0.44631553367581156	3.245676554052859e-260
PA14_20980	PA3330	0.6020824283295133	0.0		most stable
PA14_36345	PA2191	0.4782107680633573	8.467250916664651e-304	exoY
PA14_29270	PA2695	0.46888376384063	1.4311850391945252e-290
PA14_62600	PA4731	0.467303328267497	2.273586382897816e-288	panD
PA14_05540	PA0426	0.711417360051528	0.0	mexB	most stable
PA14_49900	PA1119	0.6100582479806093	0.0		most stable
PA14_41880	PA1753	0.6735820845784691	0.0		most stable
PA14_43870	PA1595	0.7326865665736855	0.0		most stable
PA14_70340	PA5328	0.6568140030096662	0.0	sphB	most stable
PA14_49340	PA1165	0.6410093920224816	0.0	pcpS	most stable
PA14_64335	PA4864	0.4362800035380338	1.9521974273007837e-247	ureD
PA14_30430	PA2603	0.3189591754357407	9.631270997186565e-127
PA14_11990	PA4008	0.769549245365073	0.0		most stable
PA14_03090	PA0250	0.47866924023035007	1.8487068463893698e-304
PA14_26720	PA2888	0.31067384125330766	5.2164694859208715e-120
PA14_65280	PA4942	0.7960026944164059	0.0	hflK	most stable
PA14_15980	PA3744	0.8219702099026546	0.0	rimM	most stable
PA14_03630	PA0279	0.7872574298973392	0.0		most stable
PA14_58360	PA4497	0.44962642780979645	1.5847936869628492e-264	dppA2
PA14_69270	PA5246	0.5031863920587154	0.0		most stable
PA14_56420	PA4340	0.6842824909302525	0.0		most stable
PA14_00310	PA0027	0.7327756343153538	0.0		most stable
PA14_40350	PA1866	0.7523328917789862	0.0		most stable
PA14_36090	PA2213	0.8559133053395216	0.0		most stable
PA14_47310	PA1309	0.6337859097604325	0.0		most stable
PA14_39690	PA1920	0.3993877250510394	5.138367374795005e-204
